Time,Total (W),Phase_A (W),Phase_B (W),Phase_C (W)
5/10/2024 14:00,1758,1319,327,112
5/10/2024 15:00,1276,934,241,101
5/10/2024 16:00,1165,672,388,105
5/10/2024 17:00,638,277,256,105
5/10/2024 18:00,849,351,267,231
5/10/2024 19:00,1201,747,278,176
5/10/2024 20:00,974,634,159,181
5/10/2024 21:00,1031,690,162,179
5/10/2024 22:00,678,219,278,181
5/10/2024 23:00,759,296,282,181
5/11/2024 0:00,1051,594,277,180
5/11/2024 1:00,1104,752,170,182
5/11/2024 2:00,1452,984,286,182
5/11/2024 3:00,589,222,186,181
5/11/2024 4:00,583,232,169,182
5/11/2024 5:00,849,393,275,181
5/11/2024 6:00,1167,750,272,145
5/11/2024 7:00,1092,804,168,120
5/11/2024 8:00,779,278,384,117
5/11/2024 9:00,483,218,160,105
5/11/2024 10:00,769,371,292,106
5/11/2024 11:00,1169,786,276,107
5/11/2024 12:00,1102,833,163,106
5/11/2024 13:00,485,159,215,111
5/11/2024 14:00,539,154,278,107
5/11/2024 15:00,495,218,170,107
5/11/2024 16:00,1010,642,260,108
5/11/2024 17:00,1222,849,265,108
5/11/2024 18:00,628,219,285,124
5/11/2024 19:00,546,206,161,179
5/11/2024 20:00,604,260,167,177
5/11/2024 21:00,1082,737,165,180
5/11/2024 22:00,1308,838,290,180
5/11/2024 23:00,753,300,273,180
5/12/2024 0:00,767,275,311,181
5/12/2024 1:00,717,234,300,183
5/12/2024 2:00,1077,723,171,183
5/12/2024 3:00,1167,793,192,182
5/12/2024 4:00,1226,749,296,181
5/12/2024 5:00,1368,999,175,194
5/12/2024 6:00,1392,884,357,151
5/12/2024 7:00,464,111,214,139
5/12/2024 8:00,1248,233,880,135
5/12/2024 9:00,1733,1419,209,105
5/12/2024 10:00,1527,739,347,441
5/12/2024 11:00,3392,415,2154,823
5/12/2024 12:00,5743,3346,1883,514
5/12/2024 13:00,1290,297,816,177
5/12/2024 14:00,2335,1009,757,569
5/12/2024 15:00,1841,1071,632,138
5/12/2024 16:00,970,481,377,112
5/12/2024 17:00,786,212,457,117
5/12/2024 18:00,1406,774,501,131
5/12/2024 19:00,1334,792,367,175
5/12/2024 20:00,910,365,362,183
5/12/2024 21:00,749,204,363,182
5/12/2024 22:00,779,117,480,182
5/12/2024 23:00,1430,637,609,184
5/13/2024 0:00,1371,800,388,183
5/13/2024 1:00,734,169,381,184
5/13/2024 2:00,1029,346,499,184
5/13/2024 3:00,921,357,380,184
5/13/2024 4:00,1215,623,406,186
5/13/2024 5:00,1403,748,471,184
5/13/2024 6:00,810,276,389,145
5/13/2024 7:00,933,243,564,126
5/13/2024 8:00,1461,859,491,111
5/13/2024 9:00,1237,688,438,111
5/13/2024 10:00,4153,3528,452,173
5/13/2024 11:00,6231,3570,2248,413
5/13/2024 12:00,1312,473,669,170
5/13/2024 13:00,1729,1078,506,145
5/13/2024 14:00,2735,963,1600,172
5/13/2024 15:00,1337,349,727,261
5/13/2024 16:00,924,219,530,175
5/13/2024 17:00,1069,652,311,106
5/13/2024 18:00,1225,657,439,129
5/13/2024 19:00,1439,833,424,182
5/13/2024 20:00,722,230,308,184
5/13/2024 21:00,715,218,312,185
5/13/2024 22:00,1396,889,323,184
5/13/2024 23:00,1504,770,547,187
5/14/2024 0:00,979,345,448,186
5/14/2024 1:00,1063,345,529,189
5/14/2024 2:00,632,120,326,186
5/14/2024 3:00,1201,683,330,188
5/14/2024 4:00,1352,698,466,188
5/14/2024 5:00,874,312,374,188
5/14/2024 6:00,556,115,316,125
5/14/2024 7:00,714,106,500,108
5/14/2024 8:00,1021,599,314,108
5/14/2024 9:00,1862,1481,274,107
5/14/2024 10:00,1157,509,442,206
5/14/2024 11:00,2338,1810,310,218
5/14/2024 12:00,1461,1059,295,107
5/14/2024 13:00,3361,2433,822,106
5/14/2024 14:00,1770,1008,420,342
5/14/2024 15:00,1062,241,485,336
5/14/2024 16:00,729,289,332,108
5/14/2024 17:00,1269,857,303,109
5/14/2024 18:00,1345,903,312,130
5/14/2024 19:00,909,510,216,183
5/14/2024 20:00,812,362,265,185
5/14/2024 21:00,980,562,233,185
5/14/2024 22:00,1229,762,282,185
5/14/2024 23:00,1385,772,427,186
5/15/2024 0:00,1006,443,378,185
5/15/2024 1:00,800,334,280,186
5/15/2024 2:00,1480,1074,219,187
5/15/2024 3:00,1190,796,207,187
5/15/2024 4:00,897,290,420,187
5/15/2024 5:00,965,455,324,186
5/15/2024 6:00,733,408,199,126
5/15/2024 7:00,1468,983,377,108
5/15/2024 8:00,1037,725,206,106
5/15/2024 9:00,713,309,298,106
5/15/2024 10:00,1075,478,452,145
5/15/2024 15:00,978,289,354,335
5/15/2024 16:00,1498,1038,229,231
5/15/2024 17:00,1419,916,285,218
5/15/2024 18:00,1501,897,363,241
5/15/2024 19:00,1418,805,333,280
5/15/2024 20:00,599,202,215,182
5/15/2024 21:00,594,210,200,184
5/15/2024 22:00,572,153,235,184
5/15/2024 23:00,1291,797,307,187
5/16/2024 0:00,1217,613,417,187
5/16/2024 1:00,577,166,225,186
5/16/2024 2:00,664,235,242,187
5/16/2024 3:00,673,261,223,189
5/16/2024 4:00,1378,869,320,189
5/16/2024 5:00,1179,789,202,188
5/16/2024 6:00,927,545,262,120
5/16/2024 7:00,537,195,235,107
5/16/2024 8:00,1088,536,443,109
5/16/2024 9:00,1792,1423,263,106
5/16/2024 10:00,2884,2134,507,243
5/16/2024 11:00,4452,3814,323,315
5/16/2024 12:00,5124,4491,314,319
5/16/2024 13:00,4793,4152,349,292
5/16/2024 14:00,4751,4106,406,239
5/16/2024 15:00,4428,3503,635,290
5/16/2024 16:00,1566,370,935,261
5/16/2024 17:00,1095,719,214,162
5/16/2024 18:00,1383,931,272,180
5/16/2024 19:00,627,201,201,225
5/16/2024 20:00,1135,360,544,231
5/16/2024 21:00,903,338,333,232
5/16/2024 22:00,1206,769,202,235
5/16/2024 23:00,1086,646,205,235
5/17/2024 0:00,831,262,333,236
5/17/2024 1:00,828,329,263,236
5/17/2024 2:00,1019,443,338,238
5/17/2024 3:00,1280,829,211,240
5/17/2024 4:00,1185,736,209,240
5/17/2024 5:00,725,279,208,238
5/17/2024 6:00,746,264,309,173
5/17/2024 7:00,1127,775,194,158
5/17/2024 8:00,1391,919,320,152
5/17/2024 9:00,454,93,208,153
5/17/2024 10:00,1563,543,485,535
5/17/2024 11:00,4454,3552,395,507
5/17/2024 12:00,2602,900,1301,401
5/17/2024 13:00,1546,1120,321,105
5/17/2024 14:00,970,467,370,133
5/17/2024 15:00,1090,399,572,119
5/17/2024 16:00,3440,2818,515,107
5/17/2024 17:00,1221,798,315,108
5/17/2024 18:00,486,112,248,126
5/17/2024 19:00,528,105,240,183
5/17/2024 20:00,640,215,241,184
5/17/2024 21:00,1265,734,347,184
5/17/2024 22:00,1371,822,363,186
5/17/2024 23:00,839,284,369,186
5/18/2024 0:00,1251,513,552,186
5/18/2024 1:00,735,283,266,186
5/18/2024 2:00,1247,797,263,187
5/18/2024 3:00,1475,924,365,186
5/18/2024 4:00,592,151,256,185
5/18/2024 5:00,793,357,250,186
5/18/2024 6:00,851,462,250,139
5/18/2024 7:00,1300,789,397,114
5/18/2024 8:00,1546,729,711,106
5/18/2024 9:00,580,202,271,107
5/18/2024 10:00,650,306,239,105
5/18/2024 11:00,1164,810,249,105
5/18/2024 12:00,1085,637,341,107
5/18/2024 13:00,497,155,236,106
5/18/2024 14:00,593,250,237,106
5/18/2024 15:00,1112,765,240,107
5/18/2024 16:00,1282,747,427,108
5/18/2024 17:00,1293,826,361,106
5/18/2024 18:00,774,366,280,128
5/18/2024 19:00,646,230,235,181
5/18/2024 20:00,1217,792,241,184
5/18/2024 21:00,1220,692,343,185
5/18/2024 22:00,869,328,356,185
5/18/2024 23:00,664,232,247,185
5/19/2024 0:00,843,387,267,189
5/19/2024 1:00,1393,832,374,187
5/19/2024 2:00,1676,735,743,198
5/19/2024 3:00,725,264,274,187
5/19/2024 4:00,1251,799,264,188
5/19/2024 5:00,1259,784,289,186
5/19/2024 6:00,762,269,349,144
5/19/2024 7:00,574,210,242,122
5/19/2024 8:00,783,443,235,105
5/19/2024 9:00,1303,843,348,112
5/19/2024 10:00,4806,4230,469,107
5/19/2024 11:00,1348,738,474,136
5/19/2024 12:00,1752,1145,468,139
5/19/2024 13:00,5739,5038,594,107
5/19/2024 14:00,4544,3930,465,149
5/19/2024 15:00,5327,3589,1437,301
5/19/2024 16:00,2279,563,1413,303
5/19/2024 23:00,1960,1084,333,543
5/20/2024 0:00,1448,831,330,287
5/20/2024 1:00,1004,399,345,260
5/20/2024 2:00,879,260,369,250
5/20/2024 3:00,786,261,272,253
5/20/2024 4:00,1461,898,309,254
5/20/2024 5:00,1157,623,350,184
5/20/2024 6:00,680,174,359,147
5/20/2024 7:00,526,172,243,111
5/20/2024 8:00,945,456,248,241
5/20/2024 9:00,1376,803,342,231
5/20/2024 10:00,1618,967,411,240
5/20/2024 11:00,1853,318,1251,284
5/20/2024 12:00,1904,302,1318,284
5/20/2024 13:00,1555,839,431,285
5/20/2024 14:00,1547,844,335,368
5/20/2024 15:00,2734,2129,322,283
5/20/2024 16:00,983,388,312,283
5/20/2024 17:00,700,246,241,213
5/20/2024 18:00,1094,652,196,246
5/20/2024 19:00,1270,621,372,277
5/20/2024 20:00,610,131,195,284
5/20/2024 21:00,816,336,195,285
5/20/2024 22:00,1033,291,197,545
5/20/2024 23:00,1548,941,321,286
5/21/2024 0:00,1353,807,260,286
5/21/2024 1:00,780,290,304,186
5/21/2024 2:00,861,278,397,186
5/21/2024 3:00,654,246,222,186
5/21/2024 4:00,1276,880,209,187
5/21/2024 5:00,1241,742,313,186
5/21/2024 6:00,540,219,197,124
5/21/2024 7:00,934,277,548,109
5/21/2024 8:00,1161,754,302,105
5/21/2024 9:00,1153,850,197,106
5/21/2024 10:00,3078,1329,1642,107
5/21/2024 11:00,1000,473,414,113
5/21/2024 12:00,782,397,274,111
5/21/2024 13:00,1319,904,307,108
5/21/2024 14:00,1162,753,304,105
5/21/2024 15:00,909,373,430,106
5/21/2024 16:00,644,272,265,107
5/21/2024 17:00,1001,502,260,239
5/21/2024 18:00,1547,817,325,405
5/21/2024 19:00,1324,654,382,288
5/21/2024 20:00,601,159,259,183
5/21/2024 21:00,836,390,261,185
5/21/2024 22:00,1020,458,376,186
5/21/2024 23:00,1401,816,399,186
5/22/2024 0:00,1248,792,270,186
5/22/2024 1:00,703,188,330,185
5/22/2024 2:00,698,125,387,186
5/22/2024 3:00,1229,662,381,186
5/22/2024 4:00,1190,726,277,187
5/22/2024 5:00,905,331,388,186
5/22/2024 6:00,991,331,528,132
5/22/2024 7:00,637,259,254,124
5/22/2024 8:00,1267,774,387,106
5/22/2024 9:00,1134,778,251,105
5/22/2024 10:00,2039,484,1358,197
5/22/2024 11:00,1033,399,517,117
5/22/2024 12:00,3746,2093,1546,107
5/22/2024 13:00,1333,832,394,107
5/22/2024 14:00,1612,426,1052,134
5/22/2024 15:00,1204,420,525,259
5/22/2024 17:00,1443,995,310,138
5/22/2024 18:00,616,286,196,134
5/22/2024 19:00,1019,663,172,184
5/22/2024 20:00,1134,664,287,183
5/22/2024 21:00,743,271,288,184
5/22/2024 22:00,583,224,175,184
5/22/2024 23:00,853,490,179,184
5/23/2024 0:00,1466,782,499,185
5/23/2024 1:00,1205,731,290,184
5/23/2024 2:00,742,382,175,185
5/23/2024 3:00,595,236,175,184
5/23/2024 4:00,1167,577,404,186
5/23/2024 5:00,1098,725,187,186
5/23/2024 6:00,960,653,170,137
5/23/2024 7:00,627,274,228,125
5/23/2024 8:00,707,272,311,124
5/23/2024 9:00,1166,890,162,114
5/23/2024 10:00,1087,687,292,108
5/23/2024 11:00,638,320,213,105
5/23/2024 12:00,760,278,377,105
5/23/2024 13:00,426,144,178,104
5/23/2024 14:00,1032,726,199,107
5/23/2024 15:00,980,576,300,104
5/23/2024 16:00,671,275,292,104
5/23/2024 17:00,411,117,189,105
5/23/2024 18:00,820,525,169,126
5/23/2024 19:00,1175,742,263,170
5/23/2024 20:00,1184,737,265,182
5/23/2024 21:00,1004,379,442,183
5/23/2024 22:00,722,218,321,183
5/23/2024 23:00,1441,692,565,184
5/24/2024 0:00,998,621,193,184
5/24/2024 1:00,1099,741,173,185
5/24/2024 2:00,656,296,175,185
5/24/2024 3:00,784,300,299,185
5/24/2024 4:00,1246,747,312,187
5/24/2024 5:00,1240,868,185,187
5/24/2024 6:00,1373,901,338,134
5/24/2024 7:00,619,331,168,120
5/24/2024 8:00,600,333,160,107
5/24/2024 9:00,1391,1023,262,106
5/24/2024 10:00,1407,1013,287,107
5/24/2024 11:00,1141,874,160,107
5/24/2024 12:00,818,362,351,105
5/24/2024 13:00,1111,670,335,106
5/24/2024 14:00,1104,751,193,160
5/24/2024 15:00,982,670,164,148
5/24/2024 16:00,694,225,360,109
5/24/2024 17:00,1482,847,505,130
5/24/2024 18:00,1077,770,181,126
5/24/2024 19:00,1241,631,431,179
5/24/2024 20:00,1313,931,194,188
5/24/2024 21:00,1114,751,179,184
5/24/2024 22:00,766,323,260,183
5/24/2024 23:00,702,226,292,184
5/25/2024 0:00,1374,958,231,185
5/25/2024 1:00,1217,854,178,185
5/25/2024 2:00,852,357,311,184
5/25/2024 3:00,888,405,298,185
5/25/2024 4:00,791,356,251,184
5/25/2024 5:00,1304,944,174,186
5/25/2024 6:00,1299,840,334,125
5/25/2024 7:00,595,315,170,110
5/25/2024 8:00,788,424,258,106
5/25/2024 9:00,591,325,159,107
5/25/2024 10:00,1085,789,190,106
5/25/2024 11:00,1115,752,256,107
5/25/2024 12:00,647,271,270,106
5/25/2024 13:00,541,272,163,106
5/25/2024 14:00,999,677,215,107
5/25/2024 15:00,1271,865,274,132
5/25/2024 16:00,563,268,171,124
5/25/2024 17:00,893,325,443,125
5/25/2024 18:00,618,224,264,130
5/25/2024 19:00,1178,725,269,184
5/25/2024 20:00,1027,682,163,182
5/25/2024 21:00,459,111,165,183
5/25/2024 22:00,719,220,314,185
5/25/2024 23:00,770,285,301,184
5/26/2024 0:00,1548,906,457,185
5/26/2024 1:00,1231,779,266,186
5/26/2024 2:00,759,289,284,186
5/26/2024 3:00,827,468,174,185
5/26/2024 4:00,887,530,171,186
5/26/2024 5:00,1345,875,284,186
5/26/2024 6:00,1050,704,222,124
5/26/2024 7:00,519,230,174,115
5/26/2024 8:00,584,218,260,106
5/26/2024 9:00,1064,452,506,106
5/26/2024 10:00,1430,1009,314,107
5/26/2024 11:00,1021,414,411,196
5/26/2024 12:00,1962,419,1284,259
5/26/2024 13:00,1492,553,751,188
5/26/2024 14:00,1919,1278,460,181
5/26/2024 15:00,1703,1105,431,167
5/26/2024 16:00,466,164,194,108
5/26/2024 17:00,2640,2337,195,108
5/26/2024 18:00,1362,796,418,148
5/26/2024 19:00,1310,940,193,177
5/26/2024 20:00,721,273,264,184
5/26/2024 21:00,729,269,272,188
5/26/2024 22:00,648,259,202,187
5/26/2024 23:00,1205,799,219,187
5/27/2024 0:00,1238,871,179,188
5/27/2024 1:00,744,277,279,188
5/27/2024 2:00,655,291,177,187
5/27/2024 3:00,610,165,258,187
5/27/2024 4:00,1331,864,278,189
5/27/2024 5:00,1463,837,437,189
5/27/2024 6:00,858,322,414,122
5/27/2024 7:00,843,420,311,112
5/27/2024 8:00,1153,746,297,110
5/27/2024 9:00,1828,1473,239,116
5/27/2024 10:00,1690,1159,361,170
5/27/2024 11:00,3745,3107,484,154
5/27/2024 12:00,1269,680,465,124
5/27/2024 13:00,1876,1038,454,384
5/27/2024 14:00,1983,1406,396,181
5/27/2024 15:00,1902,1162,475,265
5/27/2024 16:00,1108,626,376,106
5/27/2024 17:00,708,402,199,107
5/27/2024 18:00,974,645,201,128
5/27/2024 19:00,1544,1076,291,177
5/27/2024 20:00,1346,857,307,182
5/27/2024 21:00,959,560,216,183
5/27/2024 22:00,727,346,198,183
5/27/2024 23:00,1469,920,366,183
5/28/2024 0:00,1251,860,207,184
5/28/2024 1:00,1411,1025,202,184
5/28/2024 2:00,924,426,313,185
5/28/2024 3:00,910,419,306,185
5/28/2024 4:00,1245,856,204,185
5/28/2024 5:00,1395,906,304,185
5/28/2024 6:00,1121,784,199,138
5/28/2024 7:00,751,381,246,124
5/28/2024 8:00,907,467,331,109
5/28/2024 9:00,1051,743,202,106
5/28/2024 10:00,1179,875,199,105
5/28/2024 11:00,1426,1024,296,106
5/28/2024 12:00,799,377,318,104
5/28/2024 13:00,647,343,199,105
5/28/2024 14:00,1403,980,317,106
5/28/2024 15:00,1494,1023,366,105
5/28/2024 16:00,655,347,202,106
5/28/2024 17:00,833,427,297,109
5/28/2024 18:00,954,503,318,133
5/28/2024 19:00,1368,902,284,182
5/28/2024 20:00,1533,1051,299,183
5/28/2024 21:00,899,395,321,183
5/28/2024 22:00,678,295,200,183
5/28/2024 23:00,951,416,351,184
5/29/2024 0:00,1461,1051,224,186
5/29/2024 1:00,1469,1070,214,185
5/29/2024 2:00,953,432,337,184
5/29/2024 3:00,908,520,204,184
5/29/2024 4:00,709,257,267,185
5/29/2024 5:00,1381,894,307,180
5/29/2024 6:00,1095,788,197,110
5/29/2024 7:00,740,392,239,109
5/29/2024 8:00,931,523,305,103
5/29/2024 9:00,923,580,238,105
5/29/2024 10:00,1571,1088,312,171
5/29/2024 11:00,1214,659,388,167
5/29/2024 12:00,5348,3590,1474,284
5/29/2024 13:00,5834,4150,1312,372
5/29/2024 14:00,5152,4297,470,385
5/29/2024 15:00,4936,4066,417,453
5/29/2024 16:00,769,254,411,104
5/29/2024 17:00,837,417,316,104
5/29/2024 18:00,797,457,211,129
5/29/2024 19:00,1295,828,296,171
5/29/2024 20:00,1111,723,204,184
5/29/2024 21:00,660,271,206,183
5/29/2024 22:00,871,378,308,185
5/29/2024 23:00,1381,797,399,185
5/30/2024 0:00,1284,878,221,185
5/30/2024 1:00,785,278,323,184
5/30/2024 2:00,760,361,214,185
5/30/2024 3:00,666,268,213,185
5/30/2024 4:00,1215,708,321,186
5/30/2024 5:00,1324,897,240,187
5/30/2024 6:00,579,255,203,121
5/30/2024 7:00,871,352,410,109
5/30/2024 8:00,453,139,210,104
5/30/2024 9:00,1705,1396,205,104
5/30/2024 10:00,1582,879,557,146
5/30/2024 11:00,1365,512,419,434
5/30/2024 12:00,1522,682,427,413
5/30/2024 13:00,2020,880,732,408
5/30/2024 14:00,1678,1037,402,239
5/30/2024 15:00,1365,820,412,133
5/30/2024 16:00,1090,579,406,105
5/30/2024 17:00,644,235,304,105
5/30/2024 18:00,1296,847,312,137
5/30/2024 19:00,1494,873,438,183
5/30/2024 20:00,1194,500,508,186
5/30/2024 21:00,848,344,320,184
5/30/2024 22:00,852,346,323,183
5/30/2024 23:00,1770,1020,565,185
5/31/2024 0:00,1400,876,340,184
5/31/2024 1:00,976,457,334,185
5/31/2024 2:00,991,363,443,185
5/31/2024 3:00,744,227,332,185
5/31/2024 4:00,1489,878,426,185
5/31/2024 5:00,1595,727,683,185
5/31/2024 6:00,792,357,311,124
5/31/2024 7:00,827,212,506,109
5/31/2024 8:00,734,318,310,106
5/31/2024 9:00,1781,1281,394,106
5/31/2024 10:00,6191,5261,410,520
5/31/2024 11:00,5536,3645,1365,526
5/31/2024 12:00,4393,3729,498,166
5/31/2024 13:00,4300,3763,366,171
5/31/2024 14:00,2856,1614,702,540
5/31/2024 15:00,1822,1078,562,182
5/31/2024 16:00,555,244,207,104
5/31/2024 17:00,711,313,294,104
5/31/2024 18:00,1082,640,319,123
5/31/2024 19:00,1070,702,194,174
5/31/2024 20:00,689,212,295,182
5/31/2024 21:00,718,213,322,183
5/31/2024 22:00,606,222,200,184
5/31/2024 23:00,1244,635,424,185
6/1/2024 0:00,1124,724,216,184
6/1/2024 1:00,1035,378,472,185
6/1/2024 2:00,1105,390,531,184
6/1/2024 3:00,1163,754,224,185
6/1/2024 4:00,1280,890,204,186
6/1/2024 5:00,1282,780,317,185
6/1/2024 6:00,486,161,201,124
6/1/2024 7:00,682,158,413,111
6/1/2024 8:00,826,513,206,107
6/1/2024 9:00,1142,832,204,106
6/1/2024 10:00,1125,726,293,106
6/1/2024 13:00,1602,1169,336,97
6/1/2024 14:00,1397,992,309,96
6/1/2024 15:00,1165,890,181,94
6/1/2024 16:00,932,530,289,113
6/1/2024 17:00,1013,715,171,127
6/1/2024 18:00,1339,923,284,132
6/1/2024 19:00,1163,817,175,171
6/1/2024 20:00,793,455,167,171
6/1/2024 21:00,702,261,270,171
6/1/2024 22:00,838,391,276,171
6/1/2024 23:00,1276,794,310,172
6/2/2024 0:00,1110,768,171,171
6/2/2024 1:00,624,271,181,172
6/2/2024 2:00,627,163,292,172
6/2/2024 3:00,833,377,284,172
6/2/2024 4:00,1299,831,296,172
6/2/2024 5:00,1148,797,179,172
6/2/2024 6:00,1035,747,167,121
6/2/2024 7:00,520,263,160,97
6/2/2024 8:00,739,365,280,94
6/2/2024 9:00,1652,1396,165,91
6/2/2024 10:00,4876,4215,506,155
6/2/2024 11:00,4790,3947,432,411
6/2/2024 12:00,4377,3525,440,412
6/2/2024 13:00,4277,3452,475,350
6/2/2024 14:00,4869,3941,395,533
6/2/2024 15:00,2166,1151,526,489
6/2/2024 16:00,920,412,402,106
6/2/2024 17:00,824,411,307,106
6/2/2024 18:00,879,309,439,131
6/2/2024 19:00,1348,923,252,173
6/2/2024 20:00,1164,765,216,183
6/2/2024 21:00,734,266,283,185
6/2/2024 22:00,1031,524,324,183
6/2/2024 23:00,927,391,352,184
6/3/2024 0:00,1369,968,216,185
6/3/2024 1:00,1558,873,501,184
6/3/2024 2:00,1583,943,455,185
6/3/2024 3:00,883,468,230,185
6/3/2024 4:00,760,353,223,184
6/3/2024 5:00,1114,604,324,186
6/3/2024 6:00,1202,729,353,120
6/3/2024 7:00,1284,962,211,111
6/3/2024 8:00,714,313,298,103
6/3/2024 9:00,1531,1150,203,178
6/3/2024 10:00,2524,723,1450,351
6/3/2024 11:00,4609,3696,434,479
6/3/2024 12:00,1950,825,769,356
6/3/2024 13:00,3804,2602,610,592
6/3/2024 14:00,1617,464,518,635
6/3/2024 15:00,2481,1047,1021,413
6/3/2024 16:00,1325,1000,218,107
6/3/2024 17:00,850,445,297,108
6/3/2024 18:00,853,326,398,129
6/3/2024 19:00,585,111,303,171
6/3/2024 20:00,1196,708,306,182
6/3/2024 21:00,1093,615,294,184
6/3/2024 22:00,712,324,204,184
6/3/2024 23:00,1002,265,553,184
6/4/2024 0:00,865,384,296,185
6/4/2024 1:00,1188,785,218,185
6/4/2024 2:00,1386,789,412,185
6/4/2024 3:00,865,466,215,184
6/4/2024 4:00,654,164,306,184
6/4/2024 5:00,900,513,202,185
6/4/2024 6:00,1103,695,284,124
6/4/2024 7:00,1017,712,196,109
6/4/2024 8:00,721,332,285,104
6/4/2024 9:00,855,326,425,104
6/4/2024 10:00,1671,1036,455,180
6/4/2024 11:00,1924,855,633,436
6/4/2024 12:00,2053,782,568,703
6/4/2024 13:00,1502,601,516,385
6/4/2024 14:00,3987,2832,530,625
6/4/2024 15:00,5067,4211,452,404
6/4/2024 16:00,1273,845,323,105
6/4/2024 17:00,508,210,193,105
6/4/2024 18:00,755,222,418,115
6/4/2024 19:00,961,573,216,172
6/4/2024 20:00,1221,718,318,185
6/4/2024 21:00,1275,886,205,184
6/4/2024 22:00,1212,631,386,195
6/4/2024 23:00,1245,857,201,187
6/5/2024 0:00,689,318,187,184
6/5/2024 1:00,616,235,197,184
6/5/2024 2:00,1187,801,201,185
6/5/2024 3:00,1327,740,402,185
6/5/2024 4:00,743,356,202,185
6/5/2024 5:00,637,174,278,185
6/5/2024 6:00,660,363,173,124
6/5/2024 7:00,1027,656,257,114
6/5/2024 8:00,998,717,174,107
6/5/2024 9:00,1158,691,361,106
6/5/2024 10:00,3129,2316,416,397
6/5/2024 11:00,2816,1890,527,399
6/5/2024 12:00,1707,1313,266,128
6/5/2024 13:00,1946,1201,346,399
6/5/2024 14:00,1415,640,373,402
6/5/2024 15:00,1571,777,390,404
6/5/2024 16:00,741,267,368,106
6/5/2024 17:00,1344,878,356,110
6/5/2024 18:00,1627,887,624,116
6/5/2024 19:00,875,220,483,172
6/5/2024 20:00,697,141,375,181
6/5/2024 21:00,704,221,299,184
6/5/2024 22:00,1454,873,396,185
6/5/2024 23:00,1194,730,279,185
6/6/2024 0:00,807,337,286,184
6/6/2024 1:00,950,249,517,184
6/6/2024 2:00,996,485,325,186
6/6/2024 3:00,1371,759,425,187
6/6/2024 4:00,1242,643,413,186
6/6/2024 5:00,749,266,296,187
6/6/2024 6:00,797,284,389,124
6/6/2024 7:00,791,416,267,108
6/6/2024 8:00,1521,1020,393,108
6/6/2024 9:00,1999,1547,346,106
6/6/2024 10:00,4036,3322,469,245
6/6/2024 11:00,4325,3590,520,215
6/6/2024 0:00,807,337,286,184
6/6/2024 1:00,950,249,517,184
6/6/2024 2:00,996,485,325,186
6/6/2024 3:00,1371,759,425,187
6/6/2024 4:00,1242,643,413,186
6/6/2024 5:00,749,266,296,187
6/6/2024 6:00,797,284,389,124
6/6/2024 7:00,791,416,267,108
6/6/2024 8:00,1521,1020,393,108
6/6/2024 9:00,1999,1547,346,106
6/6/2024 10:00,4036,3322,469,245
6/6/2024 11:00,4325,3590,520,215
6/6/2024 12:00,4203,3648,412,143
6/6/2024 13:00,1573,952,476,145
6/6/2024 14:00,1415,764,456,195
6/6/2024 15:00,1072,526,374,172
6/6/2024 16:00,729,419,199,111
6/6/2024 17:00,795,384,302,109
6/6/2024 18:00,717,292,294,131
6/6/2024 19:00,1108,716,216,176
6/6/2024 20:00,1393,940,267,186
6/6/2024 21:00,611,214,210,187
6/6/2024 22:00,504,109,206,189
6/6/2024 23:00,790,281,321,188
6/7/2024 0:00,1316,820,307,189
6/7/2024 1:00,1389,901,299,189
6/7/2024 2:00,882,487,207,188
6/7/2024 3:00,858,461,207,190
6/7/2024 4:00,1087,361,539,187
6/7/2024 5:00,1563,1000,374,189
6/7/2024 6:00,1245,804,303,138
6/7/2024 7:00,799,382,293,124
6/7/2024 8:00,675,371,195,109
6/7/2024 9:00,1385,1018,260,107
6/7/2024 10:00,1979,1042,505,432
6/7/2024 11:00,1648,691,333,624
6/7/2024 12:00,1211,318,529,364
6/7/2024 13:00,1297,458,393,446
6/7/2024 14:00,2097,929,474,694
6/7/2024 15:00,1272,708,383,181
6/7/2024 16:00,1266,876,280,110
6/7/2024 17:00,645,332,195,118
6/7/2024 18:00,758,338,286,134
6/7/2024 19:00,1116,743,194,179
6/7/2024 20:00,1487,1030,270,187
6/7/2024 21:00,665,270,206,189
6/7/2024 22:00,719,321,209,189
6/7/2024 23:00,640,249,204,187
6/8/2024 0:00,1184,781,214,189
6/8/2024 1:00,1166,777,201,188
6/8/2024 2:00,1165,773,204,188
6/8/2024 3:00,912,342,383,187
6/8/2024 4:00,907,350,369,188
6/8/2024 5:00,1547,1018,340,189
6/8/2024 6:00,1094,762,205,127
6/8/2024 7:00,679,367,194,118
6/8/2024 8:00,769,215,444,110
6/8/2024 9:00,609,217,283,109
6/8/2024 10:00,1189,796,283,110
6/8/2024 11:00,1253,857,286,110
6/8/2024 12:00,600,156,335,109
6/8/2024 13:00,705,320,275,110
6/8/2024 14:00,929,525,294,110
6/8/2024 15:00,1068,759,198,111
6/8/2024 16:00,960,648,201,111
6/8/2024 17:00,739,330,291,118
6/8/2024 18:00,843,408,303,132
6/8/2024 19:00,1374,890,309,175
6/8/2024 20:00,1573,1014,369,190
6/8/2024 21:00,1272,773,311,188
6/8/2024 22:00,1346,954,204,188
6/8/2024 23:00,650,164,298,188
6/9/2024 0:00,834,339,307,188
6/9/2024 1:00,952,450,314,188
