Time,Total (W),Phase_A (W),Phase_B (W),Phase_C (W)
3/24/2024 6:00,684 W,284 W,221 W,179 W
3/24/2024 7:00,919 W,406 W,383 W,130 W
3/24/2024 8:00,711 W,356 W,241 W,114 W
3/24/2024 9:00,653 W,348 W,203 W,102 W
3/24/2024 10:00,561 W,306 W,153 W,102 W
3/24/2024 11:00,825 W,277 W,443 W,105 W
3/24/2024 12:00,864 W,495 W,264 W,105 W
3/24/2024 13:00,645 W,303 W,238 W,104 W
3/24/2024 14:00,920 W,303 W,511 W,106 W
3/24/2024 15:00,446 W,200 W,137 W,109 W
3/24/2024 16:00,728 W,445 W,169 W,114 W
3/24/2024 17:00,525 W,162 W,249 W,114 W
3/24/2024 18:00,498 W,172 W,182 W,144 W
3/24/2024 19:00,723 W,161 W,378 W,184 W
3/24/2024 20:00,723 W,277 W,264 W,182 W
3/24/2024 21:00,844 W,471 W,189 W,184 W
3/24/2024 22:00,696 W,292 W,221 W,183 W
3/24/2024 23:00,930 W,490 W,257 W,183 W
3/25/2024 0:00,642 W,302 W,155 W,185 W
3/25/2024 1:00,548 W,212 W,152 W,184 W
3/25/2024 2:00,784 W,186 W,414 W,184 W
3/25/2024 3:00,513 W,181 W,147 W,185 W
3/25/2024 4:00,797 W,449 W,163 W,185 W
3/25/2024 5:00,629 W,298 W,147 W,184 W
3/25/2024 6:00,730 W,408 W,149 W,173 W
3/25/2024 7:00,624 W,305 W,216 W,103 W
3/25/2024 8:00,504 W,262 W,136 W,106 W
3/25/2024 9:00,"1,321 W",990 W,138 W,193 W
3/25/2024 10:00,"4,138 W","3,629 W",268 W,241 W
3/25/2024 11:00,"4,208 W","3,694 W",380 W,134 W
3/25/2024 12:00,"1,555 W",420 W,986 W,149 W
3/25/2024 13:00,715 W,293 W,312 W,110 W
3/25/2024 14:00,636 W,214 W,288 W,134 W
3/25/2024 15:00,682 W,328 W,246 W,108 W
3/25/2024 16:00,716 W,438 W,172 W,106 W
3/25/2024 17:00,630 W,214 W,294 W,122 W
3/25/2024 18:00,696 W,381 W,171 W,144 W
3/25/2024 19:00,854 W,423 W,248 W,183 W
3/25/2024 20:00,710 W,257 W,269 W,184 W
3/25/2024 21:00,649 W,291 W,173 W,185 W
3/25/2024 22:00,663 W,299 W,179 W,185 W
3/25/2024 23:00,930 W,414 W,329 W,187 W
3/26/2024 0:00,681 W,314 W,181 W,186 W
3/26/2024 1:00,678 W,310 W,179 W,189 W
3/26/2024 2:00,921 W,341 W,391 W,189 W
3/26/2024 3:00,"1,008 W",640 W,180 W,188 W
3/26/2024 4:00,989 W,417 W,384 W,188 W
3/26/2024 5:00,692 W,307 W,197 W,188 W
3/26/2024 6:00,534 W,181 W,174 W,179 W
3/26/2024 7:00,587 W,295 W,170 W,122 W
3/26/2024 8:00,435 W,158 W,165 W,112 W
3/26/2024 9:00,655 W,327 W,214 W,114 W
3/26/2024 10:00,"1,244 W",238 W,479 W,527 W
3/26/2024 11:00,"2,099 W",663 W,935 W,501 W
3/29/2024 12:00,"1,269 W",602 W,514 W,153 W
3/29/2024 13:00,"2,635 W","1,083 W","1,407 W",145 W
3/29/2024 14:00,"1,883 W",495 W,"1,193 W",195 W
3/29/2024 15:00,"2,336 W","1,240 W",481 W,615 W
3/29/2024 16:00,961 W,443 W,412 W,106 W
3/29/2024 17:00,"1,011 W",552 W,346 W,113 W
3/29/2024 18:00,693 W,335 W,195 W,163 W
3/29/2024 19:00,624 W,189 W,253 W,182 W
3/29/2024 20:00,673 W,189 W,300 W,184 W
3/29/2024 21:00,995 W,613 W,198 W,184 W
3/29/2024 22:00,"1,096 W",563 W,349 W,184 W
3/29/2024 23:00,947 W,531 W,231 W,185 W
3/30/2024 0:00,846 W,436 W,225 W,185 W
3/30/2024 1:00,883 W,496 W,202 W,185 W
3/30/2024 2:00,"1,035 W",359 W,491 W,185 W
3/30/2024 3:00,960 W,526 W,249 W,185 W
3/30/2024 4:00,"1,040 W",555 W,300 W,185 W
3/30/2024 5:00,829 W,428 W,216 W,185 W
3/30/2024 6:00,899 W,336 W,383 W,180 W
3/30/2024 7:00,742 W,428 W,199 W,115 W
3/30/2024 8:00,"1,585 W","1,018 W",453 W,114 W
3/30/2024 9:00,989 W,460 W,423 W,106 W
3/30/2024 10:00,745 W,347 W,293 W,105 W
3/30/2024 11:00,837 W,533 W,196 W,108 W
3/30/2024 12:00,595 W,298 W,191 W,106 W
3/30/2024 13:00,815 W,279 W,429 W,107 W
3/30/2024 14:00,528 W,222 W,199 W,107 W
3/30/2024 15:00,790 W,484 W,196 W,110 W
3/30/2024 16:00,734 W,325 W,302 W,107 W
3/30/2024 17:00,683 W,377 W,200 W,106 W
3/30/2024 18:00,898 W,539 W,223 W,136 W
3/30/2024 19:00,864 W,362 W,320 W,182 W
3/30/2024 20:00,"1,627 W",762 W,667 W,198 W
3/30/2024 21:00,"1,196 W",551 W,457 W,188 W
3/30/2024 22:00,"1,041 W",521 W,327 W,193 W
3/30/2024 23:00,675 W,262 W,219 W,194 W
3/31/2024 0:00,892 W,493 W,206 W,193 W
3/31/2024 1:00,"1,185 W",656 W,337 W,192 W
3/31/2024 2:00,723 W,215 W,316 W,192 W
3/31/2024 3:00,865 W,469 W,204 W,192 W
3/31/2024 4:00,640 W,245 W,203 W,192 W
3/31/2024 5:00,"1,209 W",702 W,314 W,193 W
3/31/2024 6:00,636 W,242 W,225 W,169 W
3/31/2024 7:00,916 W,611 W,195 W,110 W
3/31/2024 8:00,706 W,234 W,364 W,108 W
3/31/2024 9:00,908 W,520 W,279 W,109 W
3/31/2024 10:00,"1,733 W",896 W,372 W,465 W
3/31/2024 11:00,938 W,554 W,248 W,136 W
3/31/2024 12:00,"1,306 W",857 W,308 W,141 W
3/31/2024 13:00,"2,956 W","1,380 W","1,457 W",119 W
3/31/2024 14:00,"1,276 W",526 W,343 W,407 W
3/31/2024 15:00,"1,665 W",902 W,373 W,390 W
3/31/2024 16:00,"1,310 W",660 W,542 W,108 W
3/31/2024 17:00,860 W,547 W,198 W,115 W
3/31/2024 18:00,681 W,355 W,195 W,131 W
3/31/2024 19:00,"1,196 W",573 W,431 W,192 W
3/31/2024 20:00,690 W,305 W,196 W,189 W
3/31/2024 21:00,"1,253 W",372 W,691 W,190 W
3/31/2024 22:00,"1,050 W",623 W,236 W,191 W
3/31/2024 23:00,826 W,316 W,318 W,192 W
4/1/2024 0:00,897 W,495 W,210 W,192 W
4/1/2024 1:00,903 W,373 W,336 W,194 W
4/1/2024 2:00,"1,116 W",675 W,247 W,194 W
4/1/2024 3:00,"1,050 W",341 W,515 W,194 W
4/1/2024 4:00,957 W,430 W,333 W,194 W
4/1/2024 5:00,985 W,448 W,343 W,194 W
4/1/2024 6:00,"1,018 W",647 W,215 W,156 W
4/1/2024 7:00,709 W,401 W,200 W,108 W
4/1/2024 8:00,687 W,292 W,288 W,107 W
4/1/2024 9:00,"1,863 W","1,323 W",434 W,106 W
4/1/2024 10:00,"4,613 W","3,857 W",335 W,421 W
4/1/2024 11:00,"4,477 W","3,854 W",351 W,272 W
4/1/2024 12:00,"4,158 W","2,715 W","1,274 W",169 W
4/1/2024 13:00,"1,742 W",568 W,767 W,407 W
4/1/2024 14:00,"2,518 W","1,888 W",475 W,155 W
4/1/2024 15:00,"1,275 W",667 W,457 W,151 W
4/1/2024 16:00,937 W,520 W,310 W,107 W
4/1/2024 17:00,953 W,652 W,195 W,106 W
4/1/2024 18:00,976 W,538 W,302 W,136 W
4/1/2024 19:00,941 W,322 W,431 W,188 W
4/1/2024 20:00,"2,876 W","1,771 W",916 W,189 W
4/1/2024 21:00,"1,150 W",626 W,335 W,189 W
4/1/2024 22:00,808 W,405 W,212 W,191 W
4/1/2024 23:00,"1,360 W",955 W,213 W,192 W
4/2/2024 0:00,"1,161 W",755 W,213 W,193 W
4/2/2024 1:00,793 W,398 W,209 W,186 W
4/2/2024 2:00,797 W,298 W,313 W,186 W
4/2/2024 3:00,665 W,271 W,207 W,187 W
4/2/2024 4:00,839 W,446 W,207 W,186 W
4/2/2024 5:00,615 W,283 W,147 W,185 W
4/2/2024 6:00,849 W,494 W,210 W,145 W
4/2/2024 7:00,"1,156 W",711 W,340 W,105 W
4/2/2024 8:00,"1,512 W","1,215 W",192 W,105 W
4/2/2024 9:00,"2,012 W","1,490 W",418 W,104 W
4/2/2024 10:00,"3,079 W","2,225 W",492 W,362 W
4/2/2024 11:00,"1,518 W",800 W,606 W,112 W
4/2/2024 12:00,"1,087 W",590 W,258 W,239 W
4/2/2024 13:00,"1,315 W",832 W,345 W,138 W
4/2/2024 14:00,"1,788 W",991 W,660 W,137 W
4/2/2024 15:00,"1,309 W",704 W,487 W,118 W
4/2/2024 16:00,889 W,559 W,225 W,105 W
4/2/2024 17:00,818 W,401 W,312 W,105 W
4/2/2024 18:00,692 W,341 W,217 W,134 W
4/2/2024 19:00,"1,372 W",377 W,814 W,181 W
4/2/2024 20:00,"1,260 W",484 W,594 W,182 W
4/2/2024 21:00,548 W,236 W,129 W,183 W
4/2/2024 22:00,862 W,350 W,329 W,183 W
4/2/2024 23:00,"1,710 W",533 W,993 W,184 W
4/3/2024 0:00,"1,033 W",625 W,224 W,184 W
4/3/2024 1:00,781 W,371 W,226 W,184 W
4/3/2024 2:00,658 W,247 W,226 W,185 W
4/3/2024 3:00,709 W,299 W,225 W,185 W
4/3/2024 4:00,770 W,359 W,226 W,185 W
4/3/2024 5:00,701 W,340 W,176 W,185 W
4/3/2024 6:00,774 W,303 W,326 W,145 W
4/3/2024 7:00,538 W,195 W,239 W,104 W
4/3/2024 8:00,703 W,244 W,357 W,102 W
4/3/2024 9:00,"1,546 W","1,220 W",224 W,102 W
4/3/2024 10:00,"1,287 W",567 W,351 W,369 W
4/3/2024 11:00,763 W,409 W,251 W,103 W
4/3/2024 12:00,"2,027 W",603 W,"1,246 W",178 W
4/3/2024 13:00,"2,948 W","2,248 W",273 W,427 W
4/3/2024 14:00,"2,797 W","2,307 W",386 W,104 W
4/3/2024 15:00,890 W,535 W,252 W,103 W
4/3/2024 16:00,843 W,359 W,379 W,105 W
4/3/2024 17:00,706 W,399 W,200 W,107 W
4/3/2024 18:00,709 W,385 W,198 W,126 W
4/3/2024 19:00,903 W,400 W,321 W,182 W
4/3/2024 20:00,577 W,196 W,199 W,182 W
4/3/2024 21:00,685 W,290 W,211 W,184 W
4/3/2024 22:00,617 W,210 W,222 W,185 W
4/3/2024 23:00,692 W,297 W,210 W,185 W
4/4/2024 0:00,760 W,244 W,331 W,185 W
4/4/2024 1:00,662 W,267 W,210 W,185 W
4/4/2024 2:00,814 W,237 W,391 W,186 W
4/4/2024 3:00,864 W,438 W,241 W,185 W
4/4/2024 4:00,"1,499 W",367 W,946 W,186 W
4/4/2024 5:00,"1,007 W",469 W,353 W,185 W
4/4/2024 6:00,713 W,360 W,207 W,146 W
4/4/2024 7:00,773 W,368 W,297 W,108 W
4/4/2024 8:00,800 W,304 W,392 W,104 W
4/4/2024 9:00,"1,380 W",987 W,289 W,104 W
4/4/2024 10:00,"2,217 W",872 W,"1,202 W",143 W
4/4/2024 11:00,"1,999 W",763 W,"1,095 W",141 W
4/4/2024 12:00,"1,277 W",594 W,573 W,110 W
4/4/2024 13:00,"1,947 W",275 W,"1,563 W",109 W
4/4/2024 14:00,874 W,407 W,305 W,162 W
4/4/2024 15:00,991 W,309 W,525 W,157 W
4/4/2024 16:00,749 W,452 W,193 W,104 W
4/4/2024 17:00,"1,243 W",908 W,229 W,106 W
4/4/2024 18:00,"1,094 W",651 W,309 W,134 W
4/4/2024 19:00,725 W,342 W,202 W,181 W
4/4/2024 20:00,"1,009 W",522 W,303 W,184 W
4/4/2024 21:00,808 W,341 W,284 W,183 W
4/4/2024 22:00,924 W,432 W,308 W,184 W
4/4/2024 23:00,947 W,553 W,210 W,184 W
4/5/2024 0:00,990 W,559 W,246 W,185 W
4/5/2024 1:00,"1,251 W",730 W,336 W,185 W
4/5/2024 2:00,807 W,383 W,238 W,186 W
4/5/2024 3:00,"1,900 W","1,380 W",335 W,185 W
4/5/2024 4:00,"1,152 W",461 W,504 W,187 W
4/5/2024 5:00,985 W,542 W,258 W,185 W
4/5/2024 6:00,973 W,615 W,214 W,144 W
4/5/2024 7:00,"1,020 W",721 W,195 W,104 W
4/5/2024 8:00,"1,726 W","1,429 W",194 W,103 W
4/5/2024 9:00,673 W,377 W,190 W,106 W
4/5/2024 10:00,"1,575 W",869 W,295 W,411 W
4/5/2024 11:00,"1,757 W",864 W,462 W,431 W
4/5/2024 12:00,"1,258 W",429 W,387 W,442 W
4/5/2024 13:00,"1,377 W",784 W,381 W,212 W
4/5/2024 14:00,"1,948 W",860 W,980 W,108 W
4/5/2024 15:00,"1,090 W",675 W,310 W,105 W
4/5/2024 16:00,"1,013 W",463 W,444 W,106 W
4/5/2024 17:00,825 W,401 W,309 W,115 W
4/5/2024 18:00,536 W,199 W,198 W,139 W
4/5/2024 19:00,769 W,296 W,290 W,183 W
4/5/2024 20:00,"1,053 W",666 W,204 W,183 W
4/5/2024 21:00,807 W,210 W,412 W,185 W
4/5/2024 22:00,779 W,376 W,218 W,185 W
4/5/2024 23:00,656 W,257 W,211 W,188 W
4/6/2024 0:00,886 W,361 W,338 W,187 W
4/6/2024 1:00,940 W,540 W,211 W,189 W
4/6/2024 2:00,909 W,380 W,340 W,189 W
4/6/2024 3:00,742 W,342 W,212 W,188 W
4/6/2024 4:00,985 W,575 W,222 W,188 W
4/6/2024 5:00,"1,411 W",581 W,641 W,189 W
4/6/2024 6:00,874 W,517 W,209 W,148 W
4/6/2024 7:00,738 W,325 W,308 W,105 W
4/6/2024 8:00,729 W,315 W,310 W,104 W
4/6/2024 9:00,816 W,400 W,310 W,106 W
4/6/2024 10:00,868 W,409 W,354 W,105 W
4/6/2024 11:00,968 W,577 W,284 W,107 W
4/6/2024 12:00,775 W,463 W,205 W,107 W
4/6/2024 13:00,790 W,342 W,340 W,108 W
4/6/2024 14:00,919 W,492 W,320 W,107 W
4/6/2024 15:00,613 W,304 W,204 W,105 W
4/6/2024 16:00,770 W,364 W,299 W,107 W
4/6/2024 17:00,673 W,342 W,216 W,115 W
4/6/2024 18:00,789 W,458 W,199 W,132 W
4/6/2024 19:00,"1,311 W",803 W,325 W,183 W
4/6/2024 20:00,811 W,428 W,199 W,184 W
4/6/2024 21:00,915 W,311 W,418 W,186 W
4/6/2024 22:00,803 W,408 W,209 W,186 W
4/6/2024 23:00,861 W,349 W,326 W,186 W
4/7/2024 0:00,"1,262 W",819 W,257 W,186 W
4/7/2024 1:00,874 W,480 W,207 W,187 W
4/7/2024 2:00,848 W,454 W,206 W,188 W
4/7/2024 3:00,943 W,543 W,212 W,188 W
4/7/2024 4:00,970 W,470 W,314 W,186 W
4/7/2024 5:00,"1,098 W",572 W,341 W,185 W
4/7/2024 6:00,"1,127 W",486 W,501 W,140 W
4/7/2024 7:00,"1,165 W",701 W,359 W,105 W
4/7/2024 8:00,947 W,657 W,185 W,105 W
4/7/2024 9:00,"1,334 W",931 W,298 W,105 W
4/7/2024 10:00,"1,307 W",653 W,260 W,394 W
4/7/2024 11:00,"4,006 W","2,238 W","1,375 W",393 W
4/7/2024 12:00,"2,038 W","1,350 W",294 W,394 W
4/7/2024 13:00,"2,066 W",556 W,"1,404 W",106 W
4/7/2024 14:00,"1,121 W",641 W,349 W,131 W
4/7/2024 15:00,"1,969 W",529 W,"1,310 W",130 W
4/7/2024 16:00,"1,079 W",483 W,484 W,112 W
4/7/2024 17:00,891 W,280 W,500 W,111 W
4/7/2024 18:00,989 W,491 W,359 W,139 W
4/7/2024 19:00,890 W,434 W,275 W,181 W
4/7/2024 20:00,910 W,342 W,384 W,184 W
4/7/2024 21:00,955 W,390 W,381 W,184 W
4/7/2024 22:00,942 W,352 W,405 W,185 W
4/7/2024 23:00,980 W,523 W,271 W,186 W
4/8/2024 0:00,828 W,369 W,273 W,186 W
4/8/2024 1:00,841 W,375 W,279 W,187 W
4/8/2024 2:00,894 W,432 W,274 W,188 W
4/8/2024 3:00,"1,059 W",470 W,402 W,187 W
4/8/2024 4:00,885 W,413 W,284 W,188 W
4/8/2024 5:00,"1,281 W",391 W,702 W,188 W
4/8/2024 6:00,"1,048 W",245 W,660 W,143 W
4/8/2024 7:00,"1,003 W",355 W,539 W,109 W
4/8/2024 8:00,854 W,446 W,304 W,104 W
4/8/2024 9:00,743 W,269 W,369 W,105 W
4/9/2024 0:00,780 W,366 W,212 W,202 W
4/9/2024 1:00,"1,414 W","1,002 W",209 W,203 W
4/9/2024 2:00,"1,428 W",908 W,317 W,203 W
4/9/2024 3:00,"2,365 W","1,936 W",227 W,202 W
4/9/2024 4:00,"1,005 W",554 W,249 W,202 W
4/9/2024 5:00,"1,887 W","1,132 W",551 W,204 W
4/9/2024 6:00,"1,848 W","1,348 W",339 W,161 W
4/9/2024 7:00,895 W,472 W,292 W,131 W
4/9/2024 8:00,"2,179 W","1,866 W",191 W,122 W
4/9/2024 9:00,"2,113 W","1,647 W",345 W,121 W
4/9/2024 10:00,"1,851 W","1,141 W",331 W,379 W
4/9/2024 11:00,"2,135 W","1,422 W",279 W,434 W
4/9/2024 12:00,"2,262 W","1,494 W",477 W,291 W
4/9/2024 13:00,"1,861 W",725 W,623 W,513 W
4/9/2024 14:00,"2,165 W","1,253 W",379 W,533 W
4/9/2024 15:00,"3,118 W","1,224 W","1,340 W",554 W
4/9/2024 16:00,"1,346 W",586 W,629 W,131 W
4/9/2024 17:00,859 W,529 W,199 W,131 W
4/9/2024 18:00,920 W,470 W,301 W,149 W
4/9/2024 19:00,"1,106 W",712 W,197 W,197 W
4/9/2024 20:00,"1,414 W",897 W,318 W,199 W
4/9/2024 21:00,940 W,369 W,373 W,198 W
4/9/2024 22:00,754 W,344 W,211 W,199 W
4/9/2024 23:00,867 W,352 W,316 W,199 W
4/10/2024 0:00,"1,497 W","1,036 W",258 W,203 W
4/10/2024 1:00,"1,408 W",998 W,208 W,202 W
4/10/2024 2:00,"1,011 W",492 W,318 W,201 W
4/10/2024 3:00,983 W,522 W,260 W,201 W
4/10/2024 4:00,"1,088 W",659 W,227 W,202 W
4/10/2024 5:00,"1,441 W",836 W,403 W,202 W
4/10/2024 6:00,"1,235 W",750 W,325 W,160 W
4/10/2024 7:00,998 W,674 W,193 W,131 W
4/10/2024 8:00,662 W,353 W,186 W,123 W
4/10/2024 9:00,"1,312 W",957 W,235 W,120 W
4/10/2024 10:00,"1,342 W",701 W,481 W,160 W
4/10/2024 11:00,"3,259 W","2,591 W",508 W,160 W
4/10/2024 12:00,"3,309 W","2,583 W",557 W,169 W
4/10/2024 13:00,"1,776 W",657 W,597 W,522 W
4/10/2024 14:00,"2,489 W",654 W,"1,281 W",554 W
4/10/2024 15:00,"2,336 W",622 W,"1,166 W",548 W
4/10/2024 16:00,"1,502 W","1,134 W",263 W,105 W
4/10/2024 17:00,"1,147 W",740 W,303 W,104 W
4/10/2024 18:00,"1,050 W",723 W,194 W,133 W
4/10/2024 19:00,765 W,298 W,285 W,182 W
4/10/2024 20:00,852 W,354 W,315 W,183 W
4/10/2024 21:00,943 W,314 W,446 W,183 W
4/10/2024 22:00,"1,214 W",813 W,214 W,187 W
4/10/2024 23:00,"1,203 W",809 W,209 W,185 W
4/11/2024 0:00,"1,577 W","1,071 W",320 W,186 W
4/11/2024 1:00,822 W,401 W,234 W,187 W
4/11/2024 2:00,"1,014 W",589 W,238 W,187 W
4/11/2024 3:00,811 W,413 W,210 W,188 W
4/11/2024 4:00,"1,684 W","1,159 W",337 W,188 W
4/11/2024 5:00,"1,204 W",797 W,218 W,189 W
4/11/2024 6:00,663 W,308 W,211 W,144 W
4/11/2024 7:00,638 W,333 W,192 W,113 W
4/11/2024 8:00,594 W,297 W,193 W,104 W
4/11/2024 9:00,865 W,556 W,205 W,104 W
4/11/2024 10:00,"1,027 W",723 W,197 W,107 W
4/11/2024 11:00,"1,132 W",832 W,194 W,106 W
4/11/2024 12:00,700 W,252 W,342 W,106 W
4/11/2024 13:00,634 W,418 W,110 W,106 W
4/11/2024 14:00,"1,123 W",681 W,339 W,103 W
4/11/2024 15:00,"1,303 W","1,000 W",199 W,104 W
4/11/2024 16:00,"1,654 W","1,089 W",435 W,130 W
4/11/2024 17:00,"1,159 W",761 W,251 W,147 W
4/11/2024 18:00,"1,605 W","1,085 W",337 W,183 W
4/11/2024 19:00,"1,253 W",867 W,195 W,191 W
4/11/2024 20:00,807 W,396 W,220 W,191 W
4/11/2024 21:00,"1,003 W",513 W,300 W,190 W
4/11/2024 22:00,"1,205 W",552 W,461 W,192 W
4/11/2024 23:00,"1,408 W",997 W,219 W,192 W
4/12/2024 0:00,"1,428 W",912 W,320 W,196 W
4/12/2024 1:00,973 W,568 W,211 W,194 W
4/12/2024 2:00,916 W,403 W,319 W,194 W
4/12/2024 3:00,810 W,407 W,209 W,194 W
4/12/2024 4:00,"1,538 W","1,089 W",254 W,195 W
4/12/2024 5:00,"1,690 W","1,254 W",241 W,195 W
4/12/2024 6:00,908 W,466 W,297 W,145 W
4/12/2024 7:00,716 W,347 W,252 W,117 W
4/12/2024 8:00,914 W,495 W,312 W,107 W
4/12/2024 9:00,"1,284 W",919 W,259 W,106 W
4/12/2024 10:00,"1,899 W","1,119 W",375 W,405 W
4/12/2024 11:00,"1,339 W",512 W,401 W,426 W
4/12/2024 12:00,"1,596 W",865 W,318 W,413 W
4/12/2024 13:00,"4,979 W","3,905 W",909 W,165 W
4/12/2024 14:00,"2,572 W","1,155 W",879 W,538 W
4/12/2024 15:00,"1,894 W","1,057 W",316 W,521 W
4/12/2024 16:00,669 W,360 W,202 W,107 W
4/12/2024 17:00,842 W,460 W,269 W,113 W
4/12/2024 18:00,761 W,433 W,193 W,135 W
4/12/2024 19:00,"1,402 W",874 W,341 W,187 W
4/12/2024 20:00,"1,295 W",911 W,195 W,189 W
4/12/2024 21:00,"1,180 W",794 W,197 W,189 W
4/12/2024 22:00,967 W,471 W,306 W,190 W
4/12/2024 23:00,775 W,334 W,247 W,194 W
4/13/2024 0:00,736 W,345 W,206 W,185 W
4/13/2024 1:00,"1,636 W","1,089 W",361 W,186 W
4/13/2024 2:00,"1,367 W",962 W,219 W,186 W
4/13/2024 3:00,859 W,342 W,330 W,187 W
4/13/2024 4:00,749 W,351 W,211 W,187 W
4/13/2024 5:00,993 W,498 W,311 W,184 W
4/13/2024 6:00,"1,340 W",950 W,242 W,148 W
4/13/2024 7:00,"1,416 W",901 W,401 W,114 W
4/13/2024 8:00,624 W,301 W,218 W,105 W
4/13/2024 9:00,915 W,524 W,286 W,105 W
4/13/2024 10:00,765 W,467 W,192 W,106 W
4/13/2024 11:00,"1,400 W","1,086 W",207 W,107 W
4/13/2024 12:00,"1,408 W","1,000 W",301 W,107 W
4/13/2024 13:00,761 W,321 W,333 W,107 W
4/13/2024 14:00,784 W,369 W,310 W,105 W
4/13/2024 15:00,676 W,314 W,256 W,106 W
4/13/2024 16:00,"1,262 W",960 W,196 W,106 W
4/13/2024 17:00,"1,124 W",727 W,289 W,108 W
4/13/2024 18:00,775 W,333 W,307 W,135 W
4/13/2024 19:00,920 W,455 W,283 W,182 W
4/13/2024 20:00,710 W,328 W,197 W,185 W
4/13/2024 21:00,"1,382 W",898 W,298 W,186 W
4/13/2024 22:00,"1,245 W",861 W,199 W,185 W
4/13/2024 23:00,"1,563 W","1,159 W",219 W,185 W
4/14/2024 0:00,"1,010 W",513 W,310 W,187 W
4/14/2024 1:00,866 W,457 W,221 W,188 W
4/14/2024 2:00,941 W,543 W,211 W,187 W
4/14/2024 3:00,"1,401 W",885 W,327 W,189 W
4/14/2024 4:00,"1,279 W",886 W,206 W,187 W
4/14/2024 5:00,904 W,406 W,311 W,187 W
4/14/2024 6:00,820 W,451 W,226 W,143 W
4/14/2024 7:00,759 W,357 W,287 W,115 W
4/14/2024 8:00,"1,122 W",831 W,184 W,107 W
4/14/2024 9:00,"1,822 W",946 W,772 W,104 W
4/14/2024 10:00,"1,372 W",569 W,441 W,362 W
4/14/2024 11:00,"1,471 W",769 W,339 W,363 W
4/14/2024 12:00,"1,298 W","1,004 W",189 W,105 W
4/14/2024 13:00,"1,785 W","1,164 W",256 W,365 W
4/14/2024 14:00,"1,244 W",864 W,237 W,143 W
4/14/2024 15:00,"1,805 W",276 W,"1,375 W",154 W
4/14/2024 16:00,"1,111 W",446 W,559 W,106 W
4/14/2024 17:00,604 W,290 W,198 W,116 W
4/14/2024 18:00,"1,101 W",761 W,206 W,134 W
4/14/2024 19:00,"1,421 W",780 W,459 W,182 W
4/14/2024 20:00,730 W,252 W,294 W,184 W
4/14/2024 21:00,587 W,207 W,197 W,183 W
4/14/2024 22:00,933 W,264 W,485 W,184 W
4/14/2024 23:00,"1,239 W",701 W,354 W,184 W
4/15/2024 0:00,"1,500 W",990 W,324 W,186 W
4/15/2024 1:00,"1,416 W","1,021 W",210 W,185 W
4/15/2024 2:00,873 W,459 W,228 W,186 W
4/15/2024 3:00,936 W,287 W,463 W,186 W
4/15/2024 4:00,615 W,221 W,207 W,187 W
4/15/2024 5:00,"1,261 W",748 W,324 W,189 W
4/15/2024 6:00,"1,220 W",879 W,197 W,144 W
4/15/2024 7:00,608 W,196 W,299 W,113 W
4/15/2024 8:00,553 W,251 W,196 W,106 W
4/15/2024 9:00,"1,561 W","1,100 W",236 W,225 W
4/15/2024 10:00,"6,156 W","4,105 W","1,809 W",242 W
4/15/2024 11:00,"6,232 W","4,070 W","1,918 W",244 W
4/15/2024 12:00,"6,818 W","5,259 W","1,429 W",130 W
4/15/2024 13:00,"6,772 W","6,390 W",278 W,104 W
4/15/2024 14:00,"4,674 W","3,994 W",291 W,389 W
4/15/2024 15:00,"4,975 W","4,299 W",564 W,112 W
4/15/2024 16:00,"1,544 W","1,038 W",401 W,105 W
4/15/2024 17:00,"1,705 W","1,377 W",198 W,130 W
4/15/2024 18:00,647 W,312 W,201 W,134 W
4/15/2024 19:00,"1,011 W",639 W,191 W,181 W
4/15/2024 20:00,"1,460 W",960 W,317 W,183 W
4/15/2024 21:00,"1,474 W",888 W,402 W,184 W
4/15/2024 22:00,739 W,359 W,198 W,182 W
4/15/2024 23:00,"1,056 W",444 W,428 W,184 W
4/16/2024 0:00,971 W,520 W,267 W,184 W
4/16/2024 1:00,"1,491 W","1,020 W",285 W,186 W
4/16/2024 2:00,"1,456 W",944 W,327 W,185 W
4/16/2024 3:00,"1,446 W","1,001 W",261 W,184 W
4/16/2024 4:00,"1,135 W",640 W,311 W,184 W
4/16/2024 5:00,878 W,489 W,205 W,184 W
4/16/2024 6:00,737 W,396 W,199 W,142 W
4/16/2024 7:00,"1,276 W",865 W,297 W,114 W
4/16/2024 8:00,"1,320 W",956 W,260 W,104 W
4/16/2024 9:00,759 W,335 W,321 W,103 W
4/16/2024 10:00,"1,231 W",520 W,269 W,442 W
4/16/2024 11:00,"1,144 W",383 W,300 W,461 W
4/16/2024 12:00,"1,480 W",937 W,343 W,200 W
4/16/2024 13:00,"1,598 W","1,170 W",247 W,181 W
4/16/2024 14:00,"3,551 W","2,687 W",251 W,613 W
4/16/2024 15:00,"2,021 W",884 W,487 W,650 W
4/16/2024 16:00,908 W,598 W,203 W,107 W
4/16/2024 17:00,"1,274 W",962 W,197 W,115 W
4/16/2024 18:00,"1,192 W",853 W,203 W,136 W
4/16/2024 19:00,"1,144 W",664 W,299 W,181 W
4/16/2024 20:00,933 W,518 W,232 W,183 W
4/16/2024 21:00,"1,014 W",597 W,233 W,184 W
4/16/2024 22:00,"1,646 W","1,161 W",301 W,184 W
4/16/2024 23:00,"1,594 W","1,088 W",322 W,184 W
4/17/2024 0:00,955 W,559 W,212 W,184 W
