Time,Total (W),Phase_A (W),Phase_B (W),Phase_C (W)
2024/7/14 2:00:00,"1,698 W","1,270 W",281 W,147 W
2024/7/14 3:00:00,"1,199 W",853 W,200 W,146 W
2024/7/14 4:00:00,584 W,236 W,201 W,147 W
2024/7/14 5:00:00,866 W,519 W,201 W,146 W
2024/7/14 6:00:00,"1,263 W",821 W,316 W,126 W
2024/7/14 7:00:00,"1,711 W","1,268 W",335 W,108 W
2024/7/14 8:00:00,"1,214 W",822 W,298 W,94 W
2024/7/14 9:00:00,615 W,236 W,290 W,89 W
2024/7/14 10:00:00,"2,302 W","1,825 W",342 W,135 W
2024/7/14 11:00:00,"2,321 W","1,417 W",707 W,197 W
2024/7/14 12:00:00,"3,725 W","2,170 W","1,318 W",237 W
2024/7/14 13:00:00,"2,393 W",845 W,"1,290 W",258 W
2024/7/14 14:00:00,"2,689 W","1,973 W",573 W,143 W
2024/7/14 15:00:00,"2,606 W",727 W,"1,752 W",127 W
2024/7/14 16:00:00,"1,690 W","1,042 W",488 W,160 W
2024/7/14 17:00:00,"1,697 W","1,278 W",254 W,165 W
2024/7/14 18:00:00,"1,817 W",493 W,"1,224 W",100 W
2024/7/14 19:00:00,"1,066 W",705 W,196 W,165 W
2024/7/14 20:00:00,"1,144 W",687 W,280 W,177 W
2024/7/14 21:00:00,685 W,227 W,312 W,146 W
2024/7/14 22:00:00,659 W,218 W,296 W,145 W
2024/7/14 23:00:00,884 W,393 W,344 W,147 W
2024/7/15 0:00:00,"2,282 W","1,693 W",438 W,151 W
2024/7/15 1:00:00,"1,163 W",795 W,219 W,149 W
2024/7/15 2:00:00,"1,224 W",770 W,308 W,146 W
2024/7/15 3:00:00,813 W,387 W,279 W,147 W
2024/7/15 4:00:00,772 W,377 W,250 W,145 W
2024/7/15 5:00:00,"1,670 W","1,133 W",392 W,145 W
2024/7/15 6:00:00,"1,077 W",788 W,196 W,93 W
2024/7/15 7:00:00,606 W,212 W,298 W,96 W
2024/7/15 8:00:00,"1,029 W",689 W,248 W,92 W
2024/7/15 9:00:00,"1,087 W",738 W,261 W,88 W
2024/7/15 10:00:00,"5,187 W","3,440 W","1,624 W",123 W
2024/7/15 11:00:00,818 W,286 W,407 W,125 W
2024/7/15 12:00:00,"1,664 W","1,046 W",494 W,124 W
2024/7/15 13:00:00,"1,631 W","1,072 W",467 W,92 W
2024/7/15 14:00:00,"2,514 W",505 W,"1,892 W",117 W
2024/7/16 11:00:00,"6,390 W","4,348 W","1,604 W",438 W
2024/7/16 12:00:00,"5,137 W","4,192 W",505 W,440 W
2024/7/16 13:00:00,"5,286 W","3,986 W","1,104 W",196 W
2024/7/16 14:00:00,"5,168 W","4,417 W",537 W,214 W
2024/7/16 15:00:00,"3,110 W","1,422 W","1,382 W",306 W
2024/7/16 16:00:00,"1,734 W","1,111 W",375 W,248 W
2024/7/16 17:00:00,"2,585 W","2,112 W",222 W,251 W
2024/7/16 18:00:00,"1,472 W","1,078 W",204 W,190 W
2024/7/16 19:00:00,"2,771 W","2,234 W",317 W,220 W
2024/7/16 20:00:00,993 W,481 W,280 W,232 W
2024/7/16 21:00:00,"1,612 W","1,145 W",230 W,237 W
2024/7/16 22:00:00,"1,663 W","1,142 W",286 W,235 W
2024/7/16 23:00:00,"1,581 W","1,138 W",208 W,235 W
2024/7/17 0:00:00,"1,270 W",751 W,285 W,234 W
2024/7/17 1:00:00,993 W,394 W,365 W,234 W
2024/7/17 2:00:00,"1,590 W","1,002 W",352 W,236 W
2024/7/17 3:00:00,"1,546 W",981 W,330 W,235 W
2024/7/17 4:00:00,"2,152 W","1,519 W",397 W,236 W
2024/7/17 5:00:00,"1,089 W",537 W,316 W,236 W
2024/7/17 6:00:00,943 W,385 W,339 W,219 W
2024/7/17 7:00:00,"1,314 W",896 W,234 W,184 W
2024/7/17 8:00:00,"1,499 W",993 W,336 W,170 W
2024/7/17 9:00:00,"1,403 W",955 W,283 W,165 W
2024/7/17 10:00:00,"2,554 W",968 W,"1,377 W",209 W
2024/7/17 11:00:00,"2,462 W",875 W,"1,366 W",221 W
2024/7/17 12:00:00,"1,701 W",815 W,684 W,202 W
2024/7/17 13:00:00,"1,421 W",961 W,294 W,166 W
2024/7/17 14:00:00,"1,827 W","1,368 W",292 W,167 W
2024/7/17 15:00:00,"4,984 W","4,332 W",491 W,161 W
2024/7/17 16:00:00,"2,854 W","2,431 W",335 W,88 W
2024/7/17 17:00:00,"1,109 W",909 W,111 W,89 W
2024/7/17 18:00:00,736 W,428 W,210 W,98 W
2024/7/17 19:00:00,807 W,405 W,279 W,123 W
2024/7/17 20:00:00,"1,090 W",740 W,206 W,144 W
2024/7/17 21:00:00,"1,202 W",856 W,200 W,146 W
2024/7/17 22:00:00,"1,366 W","1,024 W",199 W,143 W
2024/7/17 23:00:00,765 W,359 W,261 W,145 W
2024/7/18 0:00:00,725 W,377 W,203 W,145 W
2024/7/18 1:00:00,"1,268 W",778 W,344 W,146 W
2024/7/18 2:00:00,"1,380 W",989 W,244 W,147 W
2024/7/18 3:00:00,"1,434 W","1,081 W",208 W,145 W
2024/7/18 4:00:00,926 W,537 W,243 W,146 W
2024/7/18 5:00:00,843 W,495 W,203 W,145 W
2024/7/18 6:00:00,"1,418 W","1,022 W",284 W,112 W
2024/7/18 7:00:00,"1,351 W","1,053 W",206 W,92 W
2024/7/18 8:00:00,"1,237 W",942 W,202 W,93 W
2024/7/18 9:00:00,"1,431 W","1,060 W",283 W,88 W
2024/7/18 10:00:00,"1,034 W",503 W,388 W,143 W
2024/7/18 11:00:00,"1,731 W","1,169 W",432 W,130 W
2024/7/18 12:00:00,"1,378 W",870 W,395 W,113 W
2024/7/18 13:00:00,959 W,417 W,392 W,150 W
2024/7/18 14:00:00,"1,199 W",637 W,380 W,182 W
2024/7/18 15:00:00,"1,049 W",537 W,359 W,153 W
2024/7/18 16:00:00,"1,189 W",760 W,267 W,162 W
2024/7/18 17:00:00,"1,271 W",914 W,196 W,161 W
2024/7/18 18:00:00,899 W,434 W,368 W,97 W
2024/7/18 19:00:00,845 W,427 W,250 W,168 W
2024/7/18 20:00:00,"1,159 W",803 W,211 W,145 W
2024/7/18 21:00:00,"1,348 W",900 W,307 W,141 W
2024/7/18 22:00:00,"1,373 W",902 W,326 W,145 W
2024/7/18 23:00:00,939 W,425 W,369 W,145 W
2024/7/19 0:00:00,906 W,381 W,377 W,148 W
2024/7/19 1:00:00,"1,436 W",975 W,314 W,147 W
2024/7/19 2:00:00,"1,556 W",955 W,454 W,147 W
2024/7/19 3:00:00,668 W,169 W,351 W,148 W
2024/7/19 4:00:00,656 W,151 W,358 W,147 W
2024/7/19 5:00:00,638 W,279 W,213 W,146 W
2024/7/19 6:00:00,"1,094 W",780 W,203 W,111 W
2024/7/19 7:00:00,"1,190 W",890 W,205 W,95 W
2024/7/19 8:00:00,"1,111 W",819 W,204 W,88 W
2024/7/19 9:00:00,713 W,359 W,264 W,90 W
2024/7/19 10:00:00,"1,284 W",427 W,621 W,236 W
2024/7/19 11:00:00,"1,850 W","1,074 W",524 W,252 W
2024/7/19 12:00:00,"2,211 W","1,461 W",514 W,236 W
2024/7/19 13:00:00,"1,311 W",695 W,487 W,129 W
2024/7/19 14:00:00,"2,227 W","1,428 W",483 W,316 W
2024/7/19 15:00:00,"3,168 W","2,250 W",586 W,332 W
2024/7/19 16:00:00,"1,433 W","1,061 W",255 W,117 W
2024/7/19 17:00:00,"1,416 W","1,129 W",194 W,93 W
2024/7/19 18:00:00,916 W,442 W,377 W,97 W
2024/7/19 19:00:00,792 W,329 W,332 W,131 W
2024/7/19 20:00:00,"1,175 W",829 W,205 W,141 W
2024/7/19 21:00:00,"1,300 W",874 W,285 W,141 W
2024/7/19 22:00:00,851 W,508 W,201 W,142 W
2024/7/19 23:00:00,834 W,423 W,266 W,145 W
2024/7/20 0:00:00,"1,475 W","1,122 W",208 W,145 W
2024/7/20 1:00:00,"1,269 W",916 W,207 W,146 W
2024/7/20 2:00:00,"1,343 W",876 W,321 W,146 W
2024/7/20 3:00:00,864 W,482 W,237 W,145 W
2024/7/20 4:00:00,893 W,433 W,314 W,146 W
2024/7/20 5:00:00,803 W,445 W,212 W,146 W
2024/7/20 6:00:00,"1,317 W","1,003 W",202 W,112 W
2024/7/20 7:00:00,"1,161 W",870 W,196 W,95 W
2024/7/20 8:00:00,763 W,401 W,272 W,90 W
2024/7/20 9:00:00,892 W,505 W,298 W,89 W
2024/7/20 10:00:00,"1,241 W",779 W,373 W,89 W
2024/7/20 11:00:00,"1,324 W",878 W,355 W,91 W
2024/7/20 12:00:00,"1,399 W","1,062 W",245 W,92 W
2024/7/20 13:00:00,738 W,439 W,208 W,91 W
2024/7/20 14:00:00,690 W,402 W,198 W,90 W
2024/7/20 15:00:00,"1,246 W",958 W,197 W,91 W
2024/7/20 16:00:00,"1,402 W","1,038 W",264 W,100 W
2024/7/20 17:00:00,820 W,524 W,197 W,99 W
2024/7/20 18:00:00,"1,008 W",519 W,385 W,104 W
2024/7/20 19:00:00,"1,049 W",554 W,353 W,142 W
2024/7/20 20:00:00,"1,313 W",762 W,398 W,153 W
2024/7/20 21:00:00,"1,125 W",767 W,210 W,148 W
2024/7/20 22:00:00,888 W,539 W,204 W,145 W
2024/7/20 23:00:00,"1,036 W",533 W,359 W,144 W
2024/7/21 0:00:00,927 W,475 W,308 W,144 W
2024/7/21 1:00:00,"1,799 W","1,281 W",373 W,145 W
2024/7/21 2:00:00,"1,407 W",947 W,314 W,146 W
2024/7/21 3:00:00,"1,006 W",416 W,444 W,146 W
2024/7/21 4:00:00,876 W,386 W,344 W,146 W
2024/7/21 5:00:00,897 W,544 W,207 W,146 W
2024/7/21 6:00:00,"1,531 W","1,125 W",287 W,119 W
2024/7/21 7:00:00,"1,273 W",940 W,239 W,94 W
2024/7/21 8:00:00,685 W,400 W,191 W,94 W
2024/7/21 9:00:00,543 W,255 W,193 W,95 W
2024/7/21 10:00:00,797 W,316 W,327 W,154 W
2024/7/21 11:00:00,"1,615 W",968 W,519 W,128 W
2024/7/21 12:00:00,"2,063 W","1,331 W",489 W,243 W
2024/7/21 13:00:00,"1,182 W",608 W,373 W,201 W
2024/7/21 14:00:00,694 W,319 W,285 W,90 W
2024/7/21 15:00:00,"2,775 W","2,138 W",547 W,90 W
2024/7/21 16:00:00,"1,334 W",843 W,401 W,90 W
2024/7/21 17:00:00,"1,220 W",899 W,226 W,95 W
2024/7/21 18:00:00,802 W,409 W,296 W,97 W
2024/7/21 19:00:00,"1,390 W",953 W,303 W,134 W
2024/7/21 20:00:00,"1,225 W",737 W,342 W,146 W
2024/7/21 21:00:00,"1,312 W",778 W,388 W,146 W
2024/7/21 22:00:00,555 W,203 W,206 W,146 W
2024/7/21 23:00:00,"2,068 W","1,715 W",206 W,147 W
2024/7/22 0:00:00,"1,026 W",465 W,413 W,148 W
2024/7/22 1:00:00,"1,502 W",950 W,404 W,148 W
2024/7/22 2:00:00,"1,570 W",894 W,527 W,149 W
2024/7/22 3:00:00,"1,478 W",825 W,505 W,148 W
2024/7/22 4:00:00,917 W,317 W,452 W,148 W
2024/7/22 5:00:00,"1,918 W","1,349 W",421 W,148 W
2024/7/22 6:00:00,"1,370 W",742 W,515 W,113 W
2024/7/22 7:00:00,"2,897 W","2,299 W",502 W,96 W
2024/7/22 8:00:00,"1,000 W",517 W,388 W,95 W
2024/7/22 9:00:00,891 W,410 W,385 W,96 W
2024/7/22 10:00:00,"1,600 W",890 W,593 W,117 W
2024/7/22 11:00:00,"1,753 W","1,181 W",413 W,159 W
2024/7/22 12:00:00,"3,334 W","2,746 W",415 W,173 W
2024/7/22 13:00:00,"1,765 W","1,191 W",410 W,164 W
2024/7/22 14:00:00,"1,357 W",676 W,494 W,187 W
2024/7/22 15:00:00,"1,497 W",829 W,484 W,184 W
2024/7/22 16:00:00,"1,355 W",859 W,332 W,164 W
2024/7/22 17:00:00,"3,085 W","2,517 W",397 W,171 W
2024/7/22 18:00:00,"2,713 W","2,347 W",195 W,171 W
2024/7/22 19:00:00,"1,238 W",837 W,190 W,211 W
2024/7/22 20:00:00,"1,411 W",976 W,290 W,145 W
2024/7/22 21:00:00,"1,064 W",650 W,268 W,146 W
2024/7/22 22:00:00,906 W,443 W,316 W,147 W
2024/7/22 23:00:00,"1,765 W","1,295 W",322 W,148 W
2024/7/23 0:00:00,"1,340 W",985 W,207 W,148 W
2024/7/23 1:00:00,"1,251 W",900 W,203 W,148 W
2024/7/23 2:00:00,875 W,522 W,205 W,148 W
2024/7/23 3:00:00,874 W,415 W,311 W,148 W
2024/7/23 4:00:00,"1,428 W",851 W,427 W,150 W
2024/7/23 5:00:00,"1,421 W",978 W,295 W,148 W
2024/7/23 6:00:00,"4,798 W","3,569 W","1,120 W",109 W
2024/7/23 7:00:00,970 W,658 W,214 W,98 W
2024/7/23 8:00:00,"1,316 W","1,025 W",199 W,92 W
2024/7/23 9:00:00,"1,679 W",798 W,789 W,92 W
2024/7/23 10:00:00,"3,137 W","2,610 W",376 W,151 W
2024/7/23 11:00:00,"1,731 W","1,007 W",602 W,122 W
2024/7/23 12:00:00,"1,287 W",537 W,641 W,109 W
2024/7/23 13:00:00,832 W,427 W,297 W,108 W
2024/7/23 14:00:00,"1,470 W",966 W,377 W,127 W
2024/7/23 15:00:00,"1,596 W","1,002 W",370 W,224 W
2024/7/23 16:00:00,"2,835 W","2,411 W",259 W,165 W
2024/7/23 17:00:00,934 W,540 W,228 W,166 W
2024/7/23 18:00:00,"1,261 W",857 W,235 W,169 W
2024/7/23 19:00:00,"1,380 W",928 W,244 W,208 W
2024/7/23 20:00:00,"1,349 W",993 W,209 W,147 W
2024/7/23 21:00:00,"1,367 W","1,026 W",194 W,147 W
2024/7/23 22:00:00,774 W,332 W,295 W,147 W
2024/7/23 23:00:00,907 W,545 W,212 W,150 W
2024/7/24 0:00:00,859 W,504 W,206 W,149 W
2024/7/24 1:00:00,"1,260 W",832 W,277 W,151 W
2024/7/24 2:00:00,"1,237 W",885 W,201 W,151 W
2024/7/24 3:00:00,"1,032 W",682 W,200 W,150 W
2024/7/24 4:00:00,635 W,280 W,204 W,151 W
2024/7/24 5:00:00,690 W,339 W,201 W,150 W
2024/7/24 6:00:00,"1,243 W",834 W,303 W,106 W
2024/7/24 7:00:00,"1,066 W",756 W,210 W,100 W
2024/7/24 8:00:00,"1,219 W",918 W,200 W,101 W
2024/7/24 9:00:00,730 W,441 W,194 W,95 W
2024/7/24 10:00:00,"3,046 W","2,576 W",335 W,135 W
2024/7/24 11:00:00,"1,093 W",588 W,343 W,162 W
2024/7/24 12:00:00,"1,670 W",677 W,848 W,145 W
2024/7/24 13:00:00,"2,817 W","2,360 W",304 W,153 W
2024/7/24 14:00:00,"1,613 W","1,141 W",336 W,136 W
2024/7/24 15:00:00,"1,213 W",574 W,479 W,160 W
2024/7/24 16:00:00,724 W,337 W,220 W,167 W
2024/7/24 17:00:00,"1,002 W",557 W,206 W,239 W
2024/7/24 18:00:00,"1,544 W","1,087 W",210 W,247 W
2024/7/24 19:00:00,"3,469 W","2,918 W",270 W,281 W
2024/7/24 20:00:00,"1,518 W","1,002 W",222 W,294 W
2024/7/24 21:00:00,"1,155 W",741 W,193 W,221 W
2024/7/24 22:00:00,856 W,434 W,197 W,225 W
2024/7/24 23:00:00,849 W,511 W,110 W,228 W
2024/7/25 0:00:00,837 W,400 W,211 W,226 W
2024/7/25 1:00:00,"1,395 W",957 W,205 W,233 W
2024/7/25 2:00:00,"1,544 W","1,032 W",282 W,230 W
2024/7/25 3:00:00,"1,200 W",757 W,211 W,232 W
2024/7/25 4:00:00,959 W,497 W,232 W,230 W
2024/7/25 5:00:00,883 W,455 W,202 W,226 W
2024/7/25 6:00:00,715 W,312 W,213 W,190 W
2024/7/25 7:00:00,"1,478 W","1,001 W",301 W,176 W
2024/7/25 8:00:00,"1,263 W",889 W,203 W,171 W
2024/7/25 9:00:00,"1,382 W","1,011 W",210 W,161 W
2024/7/25 23:00:00,775 W,302 W,324 W,149 W
2024/7/26 0:00:00,"1,026 W",624 W,254 W,148 W
2024/7/26 1:00:00,"1,062 W",672 W,243 W,147 W
2024/7/26 2:00:00,536 W,178 W,211 W,147 W
2024/7/26 3:00:00,"1,162 W",803 W,210 W,149 W
2024/7/26 4:00:00,"1,228 W",763 W,315 W,150 W
2024/7/26 5:00:00,"1,311 W",951 W,211 W,149 W
2024/7/26 6:00:00,"1,324 W","1,000 W",212 W,112 W
2024/7/26 7:00:00,"1,190 W",805 W,293 W,92 W
2024/7/26 8:00:00,641 W,326 W,225 W,90 W
2024/7/26 9:00:00,"1,507 W","1,217 W",199 W,91 W
2024/7/26 10:00:00,"1,849 W","1,105 W",314 W,430 W
2024/7/26 11:00:00,"1,837 W","1,102 W",338 W,397 W
2024/7/26 12:00:00,"1,273 W",550 W,329 W,394 W
2024/7/26 13:00:00,"1,626 W",862 W,348 W,416 W
2024/7/26 14:00:00,"1,353 W",512 W,335 W,506 W
2024/7/26 15:00:00,"1,755 W","1,109 W",484 W,162 W
2024/7/26 16:00:00,"1,201 W",858 W,251 W,92 W
2024/7/26 17:00:00,"1,197 W",905 W,201 W,91 W
2024/7/26 18:00:00,789 W,494 W,198 W,97 W
2024/7/26 19:00:00,815 W,481 W,198 W,136 W
2024/7/26 20:00:00,"1,010 W",633 W,237 W,140 W
2024/7/26 21:00:00,"1,238 W",793 W,303 W,142 W
2024/7/26 22:00:00,"1,131 W",796 W,194 W,141 W
2024/7/26 23:00:00,"1,158 W",808 W,203 W,147 W
2024/7/27 0:00:00,634 W,379 W,109 W,146 W
2024/7/27 1:00:00,814 W,460 W,206 W,148 W
2024/7/27 2:00:00,763 W,412 W,204 W,147 W
2024/7/27 3:00:00,"1,239 W",887 W,203 W,149 W
2024/7/27 4:00:00,"1,291 W",943 W,200 W,148 W
2024/7/27 5:00:00,"1,289 W",936 W,205 W,148 W
2024/7/27 6:00:00,722 W,413 W,195 W,114 W
2024/7/27 7:00:00,707 W,355 W,256 W,96 W
2024/7/27 8:00:00,628 W,254 W,283 W,91 W
2024/7/27 9:00:00,"1,008 W",708 W,207 W,93 W
2024/7/27 10:00:00,"1,401 W","1,111 W",199 W,91 W
2024/7/27 11:00:00,"1,268 W",983 W,194 W,91 W
2024/7/27 12:00:00,717 W,438 W,190 W,89 W
2024/7/27 13:00:00,710 W,361 W,259 W,90 W
2024/7/27 14:00:00,912 W,631 W,191 W,90 W
2024/7/27 15:00:00,"1,455 W","1,144 W",220 W,91 W
2024/7/27 16:00:00,"1,258 W",875 W,292 W,91 W
2024/7/27 17:00:00,"1,050 W",748 W,210 W,92 W
2024/7/27 18:00:00,852 W,551 W,202 W,99 W
2024/7/27 19:00:00,761 W,423 W,194 W,144 W
2024/7/27 20:00:00,"1,015 W",674 W,196 W,145 W
2024/7/27 21:00:00,"1,312 W",930 W,234 W,148 W
2024/7/27 22:00:00,"1,303 W",957 W,199 W,147 W
2024/7/27 23:00:00,576 W,223 W,205 W,148 W
2024/7/28 0:00:00,894 W,423 W,323 W,148 W
2024/7/28 1:00:00,677 W,280 W,248 W,149 W
2024/7/28 2:00:00,"1,445 W","1,086 W",209 W,150 W
2024/7/28 3:00:00,"1,225 W",867 W,209 W,149 W
2024/7/28 4:00:00,"1,467 W","1,086 W",233 W,148 W
2024/7/28 5:00:00,720 W,372 W,200 W,148 W
2024/7/28 6:00:00,830 W,519 W,197 W,114 W
2024/7/28 7:00:00,786 W,488 W,202 W,96 W
2024/7/28 8:00:00,953 W,569 W,288 W,96 W
2024/7/28 9:00:00,"1,249 W",906 W,251 W,92 W
2024/7/28 10:00:00,"1,427 W",805 W,418 W,204 W
2024/7/28 11:00:00,"1,161 W",482 W,368 W,311 W
2024/7/28 12:00:00,"1,220 W",531 W,373 W,316 W
2024/7/28 13:00:00,"1,142 W",475 W,358 W,309 W
2024/7/28 14:00:00,"1,634 W",962 W,354 W,318 W
2024/7/28 15:00:00,"1,284 W",671 W,467 W,146 W
2024/7/28 16:00:00,977 W,589 W,293 W,95 W
2024/7/28 17:00:00,782 W,323 W,366 W,93 W
2024/7/28 18:00:00,609 W,209 W,307 W,93 W
2024/7/28 19:00:00,"1,377 W",941 W,297 W,139 W
2024/7/28 20:00:00,"1,352 W",922 W,286 W,144 W
2024/7/28 21:00:00,812 W,358 W,308 W,146 W
2024/7/28 22:00:00,"1,025 W",571 W,308 W,146 W
2024/7/28 23:00:00,837 W,381 W,310 W,146 W
2024/7/29 0:00:00,"1,081 W",620 W,314 W,147 W
2024/7/29 1:00:00,"1,564 W",983 W,433 W,148 W
2024/7/29 2:00:00,"1,597 W","1,026 W",423 W,148 W
2024/7/29 3:00:00,"1,305 W",829 W,327 W,149 W
2024/7/29 4:00:00,987 W,513 W,326 W,148 W
2024/7/29 5:00:00,"1,061 W",550 W,363 W,148 W
2024/7/29 6:00:00,563 W,164 W,303 W,96 W
2024/7/29 7:00:00,"1,281 W",894 W,296 W,91 W
2024/7/29 8:00:00,"1,067 W",686 W,291 W,90 W
2024/7/29 9:00:00,"1,265 W",772 W,403 W,90 W
2024/7/29 10:00:00,"1,076 W",547 W,385 W,144 W
2024/7/29 11:00:00,"1,362 W",468 W,391 W,503 W
2024/7/29 12:00:00,"1,749 W",826 W,391 W,532 W
2024/7/29 13:00:00,"2,454 W","1,559 W",392 W,503 W
2024/7/29 14:00:00,"1,960 W","1,027 W",388 W,545 W
2024/7/29 15:00:00,"1,126 W",502 W,392 W,232 W
2024/7/29 16:00:00,746 W,326 W,257 W,163 W
2024/7/29 17:00:00,"1,348 W",838 W,336 W,174 W
2024/7/29 18:00:00,"1,365 W",925 W,258 W,182 W
2024/7/29 19:00:00,"1,271 W",808 W,246 W,217 W
2024/7/29 20:00:00,828 W,360 W,248 W,220 W
2024/7/29 21:00:00,863 W,392 W,250 W,221 W
2024/7/29 22:00:00,877 W,389 W,261 W,227 W
2024/7/29 23:00:00,"1,385 W",903 W,255 W,227 W
2024/7/30 0:00:00,"1,397 W",896 W,276 W,225 W
2024/7/30 1:00:00,"1,655 W","1,053 W",376 W,226 W
2024/7/30 2:00:00,990 W,400 W,364 W,226 W
2024/7/30 3:00:00,891 W,402 W,264 W,225 W
2024/7/30 4:00:00,"1,050 W",562 W,262 W,226 W
2024/7/30 5:00:00,"1,396 W",916 W,255 W,225 W
2024/7/30 6:00:00,"1,313 W",870 W,253 W,190 W
2024/7/30 7:00:00,796 W,385 W,243 W,168 W
2024/7/30 8:00:00,881 W,480 W,238 W,163 W
2024/7/30 9:00:00,"1,621 W","1,178 W",288 W,155 W
2024/7/30 10:00:00,"1,506 W",819 W,407 W,280 W
2024/7/30 11:00:00,"1,717 W",953 W,379 W,385 W
2024/7/30 12:00:00,"1,666 W",855 W,403 W,408 W
2024/7/30 13:00:00,"1,367 W",354 W,602 W,411 W
2024/7/30 14:00:00,"1,603 W",552 W,610 W,441 W
2024/7/30 15:00:00,"1,168 W",631 W,410 W,127 W
2024/7/30 16:00:00,"1,455 W","1,014 W",293 W,148 W
2024/7/30 17:00:00,"1,060 W",738 W,234 W,88 W
2024/7/30 18:00:00,871 W,440 W,338 W,93 W
2024/7/30 19:00:00,719 W,330 W,251 W,138 W
2024/7/30 20:00:00,728 W,327 W,256 W,145 W
2024/7/30 21:00:00,775 W,376 W,253 W,146 W
2024/7/30 22:00:00,"1,101 W",708 W,248 W,145 W
2024/7/30 23:00:00,"1,401 W",995 W,260 W,146 W
2024/7/31 0:00:00,"1,548 W","1,150 W",253 W,145 W
2024/7/31 1:00:00,977 W,577 W,254 W,146 W
2024/7/31 2:00:00,897 W,495 W,255 W,147 W
2024/7/31 3:00:00,806 W,358 W,301 W,147 W
2024/7/31 4:00:00,"1,180 W",762 W,271 W,147 W
2024/7/31 5:00:00,"1,270 W",861 W,263 W,146 W
2024/7/31 6:00:00,"1,126 W",763 W,256 W,107 W
2024/7/31 7:00:00,706 W,367 W,244 W,95 W
2024/7/31 8:00:00,686 W,351 W,245 W,90 W
2024/7/31 9:00:00,940 W,444 W,332 W,164 W
2024/7/31 10:00:00,"1,908 W","1,086 W",573 W,249 W
2024/7/31 11:00:00,"1,843 W","1,117 W",513 W,213 W
2024/7/31 12:00:00,"1,491 W",821 W,490 W,180 W
2024/7/31 13:00:00,"1,556 W",662 W,608 W,286 W
2024/7/31 14:00:00,"1,685 W",897 W,486 W,302 W
2024/7/31 15:00:00,"1,630 W",929 W,493 W,208 W
2024/7/31 16:00:00,"1,308 W",905 W,315 W,88 W
2024/7/31 17:00:00,"1,225 W",902 W,230 W,93 W
2024/7/31 18:00:00,479 W,147 W,237 W,95 W
2024/7/31 19:00:00,"1,052 W",569 W,352 W,131 W
2024/7/31 20:00:00,"1,122 W",711 W,270 W,141 W
2024/7/31 21:00:00,"1,102 W",709 W,249 W,144 W
2024/7/31 22:00:00,"1,194 W",799 W,250 W,145 W
2024/7/31 23:00:00,"1,070 W",672 W,253 W,145 W
2024/8/1 0:00:00,650 W,257 W,248 W,145 W
2024/8/1 1:00:00,817 W,421 W,251 W,145 W
2024/8/1 2:00:00,"1,235 W",836 W,253 W,146 W
2024/8/1 3:00:00,"1,265 W",748 W,371 W,146 W
2024/8/1 4:00:00,"1,571 W","1,140 W",285 W,146 W
2024/8/1 5:00:00,862 W,459 W,257 W,146 W
2024/8/1 6:00:00,661 W,310 W,247 W,104 W
2024/8/1 7:00:00,"1,182 W",852 W,234 W,96 W
2024/8/1 8:00:00,"1,032 W",715 W,228 W,89 W
2024/8/1 9:00:00,"1,651 W","1,331 W",231 W,89 W
2024/8/1 10:00:00,"1,240 W",648 W,480 W,112 W
2024/8/1 11:00:00,"1,464 W",579 W,581 W,304 W
2024/8/1 12:00:00,"2,853 W","1,949 W",499 W,405 W
2024/8/1 13:00:00,"2,360 W","1,427 W",502 W,431 W
2024/8/1 14:00:00,"2,653 W","1,749 W",502 W,402 W
2024/8/1 15:00:00,"1,170 W",580 W,493 W,97 W
2024/8/1 16:00:00,907 W,512 W,303 W,92 W
2024/8/1 17:00:00,829 W,497 W,237 W,95 W
2024/8/1 18:00:00,"1,407 W","1,064 W",240 W,103 W
2024/8/1 19:00:00,"1,155 W",774 W,241 W,140 W
2024/8/1 20:00:00,"1,312 W","1,006 W",157 W,149 W
2024/8/1 21:00:00,569 W,163 W,255 W,151 W
2024/8/1 22:00:00,566 W,164 W,251 W,151 W
2024/8/1 23:00:00,"1,144 W",749 W,245 W,150 W
2024/8/2 0:00:00,"1,352 W",951 W,248 W,153 W
2024/8/2 1:00:00,"1,356 W",956 W,248 W,152 W
2024/8/2 2:00:00,983 W,556 W,275 W,152 W
2024/8/2 3:00:00,701 W,288 W,261 W,152 W
2024/8/2 4:00:00,589 W,274 W,162 W,153 W
2024/8/2 5:00:00,"1,560 W","1,145 W",262 W,153 W
2024/8/2 6:00:00,835 W,441 W,253 W,141 W
2024/8/2 7:00:00,659 W,289 W,264 W,106 W
2024/8/2 8:00:00,"1,111 W",768 W,243 W,100 W
2024/8/2 9:00:00,"1,113 W",785 W,232 W,96 W
2024/8/2 10:00:00,"1,553 W",776 W,375 W,402 W
2024/8/2 11:00:00,"1,419 W",509 W,441 W,469 W
2024/8/2 13:00:00,"3,557 W","2,484 W",647 W,426 W
2024/8/2 14:00:00,"3,806 W","2,926 W",459 W,421 W
2024/8/2 15:00:00,"1,541 W",916 W,421 W,204 W
2024/8/2 16:00:00,632 W,257 W,277 W,98 W
2024/8/2 17:00:00,879 W,485 W,301 W,93 W
2024/8/2 18:00:00,"1,439 W","1,021 W",322 W,96 W
2024/8/2 19:00:00,"1,324 W",901 W,280 W,143 W
2024/8/2 20:00:00,943 W,522 W,277 W,144 W
