Time,Total (W),Phase_A (W),Phase_B (W),Phase_C (W)
2024/4/12 15:00:00,"2,058 W",317 W,223 W,"1,518 W"
2024/4/12 16:00:00,"3,891 W",304 W,143 W,"3,444 W"
2024/4/12 17:00:00,675 W,299 W,152 W,224 W
2024/4/12 18:00:00,"1,074 W",596 W,134 W,344 W
2024/4/12 19:00:00,"1,198 W",776 W,101 W,321 W
2024/4/12 20:00:00,"1,424 W",777 W,111 W,536 W
2024/4/12 21:00:00,"1,110 W",578 W,114 W,418 W
2024/4/12 22:00:00,"1,435 W",860 W,117 W,458 W
2024/4/12 23:00:00,"1,443 W",862 W,122 W,459 W
2024/4/13 0:00:00,"1,476 W",840 W,126 W,510 W
2024/4/13 1:00:00,"1,246 W",712 W,125 W,409 W
2024/4/13 2:00:00,"1,284 W",711 W,139 W,434 W
2024/4/13 3:00:00,"1,261 W",714 W,135 W,412 W
2024/4/13 4:00:00,"1,260 W",715 W,135 W,410 W
2024/4/13 5:00:00,813 W,354 W,131 W,328 W
2024/4/13 6:00:00,675 W,342 W,199 W,134 W
2024/4/13 7:00:00,562 W,334 W,122 W,106 W
2024/4/13 8:00:00,526 W,301 W,121 W,104 W
2024/4/13 9:00:00,526 W,303 W,118 W,105 W
2024/4/13 10:00:00,569 W,305 W,123 W,141 W
2024/4/13 11:00:00,558 W,306 W,120 W,132 W
2024/4/13 12:00:00,555 W,304 W,122 W,129 W
2024/4/13 13:00:00,562 W,306 W,124 W,132 W
2024/4/13 14:00:00,"1,201 W",305 W,121 W,775 W
2024/4/13 15:00:00,"3,876 W",354 W,125 W,"3,397 W"
2024/4/13 16:00:00,"3,912 W",336 W,129 W,"3,447 W"
2024/4/13 17:00:00,"3,904 W",332 W,124 W,"3,448 W"
2024/4/13 18:00:00,"1,235 W",313 W,127 W,795 W
2024/4/13 19:00:00,"2,095 W",789 W,193 W,"1,113 W"
2024/4/13 20:00:00,"3,363 W",801 W,202 W,"2,360 W"
2024/4/13 21:00:00,"1,454 W",797 W,197 W,460 W
2024/4/13 22:00:00,"1,447 W",757 W,203 W,487 W
2024/4/13 23:00:00,"1,713 W",969 W,203 W,541 W
2024/4/14 0:00:00,"1,705 W",952 W,208 W,545 W
2024/4/14 1:00:00,"1,738 W",953 W,211 W,574 W
2024/4/14 2:00:00,"1,750 W",961 W,213 W,576 W
2024/4/14 3:00:00,"1,365 W",689 W,212 W,464 W
2024/4/14 4:00:00,"1,371 W",687 W,219 W,465 W
2024/4/14 5:00:00,591 W,325 W,137 W,129 W
2024/4/14 6:00:00,550 W,312 W,117 W,121 W
2024/4/14 7:00:00,517 W,304 W,105 W,108 W
2024/4/14 8:00:00,"1,686 W",521 W,351 W,814 W
2024/4/14 9:00:00,"1,976 W",504 W,554 W,918 W
2024/4/14 10:00:00,"4,548 W",311 W,561 W,"3,676 W"
2024/4/14 11:00:00,"4,296 W",648 W,254 W,"3,394 W"
2024/4/14 12:00:00,"4,966 W",423 W,140 W,"4,403 W"
2024/4/14 13:00:00,"3,581 W",524 W,141 W,"2,916 W"
2024/4/14 14:00:00,"3,956 W",433 W,142 W,"3,381 W"
2024/4/14 15:00:00,"4,745 W",410 W,412 W,"3,923 W"
2024/4/14 16:00:00,"2,384 W",307 W,128 W,"1,949 W"
2024/4/14 17:00:00,825 W,318 W,128 W,379 W
2024/4/14 18:00:00,719 W,322 W,130 W,267 W
2024/4/14 19:00:00,"3,856 W",320 W,129 W,"3,407 W"
2024/4/14 20:00:00,"3,393 W",321 W,133 W,"2,939 W"
2024/4/14 21:00:00,776 W,320 W,132 W,324 W
2024/4/14 22:00:00,790 W,325 W,140 W,325 W
2024/4/14 23:00:00,797 W,326 W,144 W,327 W
2024/4/15 0:00:00,803 W,329 W,147 W,327 W
2024/4/15 1:00:00,805 W,330 W,147 W,328 W
2024/4/15 2:00:00,805 W,330 W,147 W,328 W
2024/4/15 3:00:00,819 W,333 W,156 W,330 W
2024/4/15 4:00:00,818 W,333 W,156 W,329 W
2024/4/15 5:00:00,801 W,329 W,142 W,330 W
2024/4/15 6:00:00,585 W,318 W,135 W,132 W
2024/4/15 7:00:00,"4,722 W",312 W,203 W,"4,207 W"
2024/4/15 8:00:00,"4,917 W",737 W,417 W,"3,763 W"
2024/4/15 9:00:00,"4,271 W",702 W,504 W,"3,065 W"
2024/4/15 11:00:00,"3,539 W",468 W,422 W,"2,649 W"
2024/4/15 12:00:00,"6,335 W",605 W,757 W,"4,973 W"
2024/4/15 13:00:00,"2,669 W",467 W,602 W,"1,600 W"
2024/4/15 14:00:00,"4,890 W",473 W,260 W,"4,157 W"
2024/4/15 15:00:00,"1,928 W",639 W,246 W,"1,043 W"
2024/4/15 16:00:00,"1,528 W",345 W,168 W,"1,015 W"
2024/4/15 17:00:00,894 W,309 W,192 W,393 W
2024/4/15 18:00:00,892 W,309 W,189 W,394 W
2024/4/15 19:00:00,"1,196 W",317 W,152 W,727 W
2024/4/15 20:00:00,"2,825 W",317 W,156 W,"2,352 W"
2024/4/15 21:00:00,933 W,317 W,157 W,459 W
2024/4/15 22:00:00,932 W,318 W,156 W,458 W
2024/4/15 23:00:00,940 W,323 W,159 W,458 W
2024/4/16 0:00:00,951 W,327 W,162 W,462 W
2024/4/16 1:00:00,969 W,328 W,164 W,477 W
2024/4/16 2:00:00,961 W,328 W,164 W,469 W
2024/4/16 3:00:00,964 W,329 W,166 W,469 W
2024/4/16 4:00:00,958 W,328 W,162 W,468 W
2024/4/16 5:00:00,"1,093 W",374 W,246 W,473 W
2024/4/16 6:00:00,"1,402 W",314 W,165 W,923 W
2024/4/16 7:00:00,"3,771 W",307 W,154 W,"3,310 W"
2024/4/16 8:00:00,"2,667 W",308 W,146 W,"2,213 W"
2024/4/16 9:00:00,"4,693 W",495 W,683 W,"3,515 W"
2024/4/16 10:00:00,"4,616 W",839 W,713 W,"3,064 W"
2024/4/16 11:00:00,"4,672 W",468 W,451 W,"3,753 W"
2024/4/16 12:00:00,"2,903 W",413 W,284 W,"2,206 W"
2024/4/16 13:00:00,"2,929 W",301 W,263 W,"2,365 W"
2024/4/16 14:00:00,"5,325 W",303 W,275 W,"4,747 W"
2024/4/16 15:00:00,"5,215 W",507 W,412 W,"4,296 W"
2024/4/16 16:00:00,"1,132 W",319 W,277 W,536 W
2024/4/16 17:00:00,837 W,302 W,199 W,336 W
2024/4/16 18:00:00,729 W,305 W,203 W,221 W
2024/4/16 19:00:00,"4,218 W",285 W,203 W,"3,730 W"
2024/4/16 20:00:00,"1,518 W",410 W,207 W,901 W
2024/4/16 21:00:00,944 W,298 W,205 W,441 W
2024/4/16 22:00:00,939 W,299 W,204 W,436 W
2024/4/16 23:00:00,956 W,302 W,216 W,438 W
2024/4/17 0:00:00,955 W,303 W,212 W,440 W
2024/4/17 1:00:00,967 W,304 W,223 W,440 W
2024/4/17 2:00:00,963 W,303 W,222 W,438 W
2024/4/17 3:00:00,965 W,303 W,222 W,440 W
2024/4/17 4:00:00,970 W,304 W,225 W,441 W
2024/4/17 5:00:00,"1,103 W",348 W,307 W,448 W
2024/4/17 6:00:00,770 W,307 W,234 W,229 W
2024/4/17 7:00:00,698 W,283 W,202 W,213 W
2024/4/17 8:00:00,"4,024 W",322 W,200 W,"3,502 W"
2024/4/17 9:00:00,"2,704 W",567 W,193 W,"1,944 W"
2024/4/17 10:00:00,"5,371 W",340 W,210 W,"4,821 W"
2024/4/17 11:00:00,"4,370 W",601 W,203 W,"3,566 W"
2024/4/17 12:00:00,"4,674 W",603 W,203 W,"3,868 W"
2024/4/17 13:00:00,"1,575 W",595 W,452 W,528 W
2024/4/17 14:00:00,"5,464 W",601 W,206 W,"4,657 W"
2024/4/17 15:00:00,"3,254 W",617 W,197 W,"2,440 W"
2024/4/17 16:00:00,"2,733 W",321 W,197 W,"2,215 W"
2024/4/17 17:00:00,"4,961 W",403 W,204 W,"4,354 W"
2024/4/17 18:00:00,"1,196 W",396 W,194 W,606 W
2024/4/17 19:00:00,"2,645 W",313 W,197 W,"2,135 W"
2024/4/17 20:00:00,947 W,318 W,201 W,428 W
2024/4/17 21:00:00,961 W,324 W,204 W,433 W
2024/4/17 22:00:00,968 W,326 W,205 W,437 W
2024/4/17 23:00:00,979 W,329 W,214 W,436 W
2024/4/18 0:00:00,987 W,328 W,220 W,439 W
2024/4/18 1:00:00,999 W,330 W,229 W,440 W
2024/4/18 2:00:00,999 W,333 W,221 W,445 W
2024/4/18 3:00:00,997 W,332 W,224 W,441 W
2024/4/18 4:00:00,998 W,333 W,224 W,441 W
2024/4/18 5:00:00,997 W,331 W,225 W,441 W
2024/4/18 6:00:00,773 W,319 W,208 W,246 W
2024/4/18 7:00:00,"5,045 W",318 W,201 W,"4,526 W"
2024/4/18 8:00:00,"5,319 W",698 W,462 W,"4,159 W"
2024/4/18 9:00:00,"4,390 W",620 W,286 W,"3,484 W"
2024/4/18 10:00:00,"7,262 W",721 W,162 W,"6,379 W"
2024/4/18 12:00:00,"5,380 W",434 W,517 W,"4,429 W"
2024/4/18 13:00:00,"4,549 W",406 W,230 W,"3,913 W"
2024/4/18 14:00:00,"5,128 W",603 W,231 W,"4,294 W"
2024/4/18 15:00:00,"5,503 W",810 W,230 W,"4,463 W"
2024/4/18 16:00:00,"4,229 W",412 W,185 W,"3,632 W"
2024/4/18 17:00:00,"1,001 W",369 W,181 W,451 W
2024/4/18 18:00:00,"4,807 W",551 W,163 W,"4,093 W"
2024/4/18 19:00:00,"1,822 W",514 W,157 W,"1,151 W"
2024/4/18 20:00:00,"4,357 W",582 W,166 W,"3,609 W"
2024/4/18 21:00:00,977 W,332 W,160 W,485 W
2024/4/18 22:00:00,"1,007 W",341 W,172 W,494 W
2024/4/18 23:00:00,"1,012 W",347 W,167 W,498 W
2024/4/19 0:00:00,"1,025 W",347 W,177 W,501 W
2024/4/19 1:00:00,"1,032 W",348 W,181 W,503 W
2024/4/19 2:00:00,"1,031 W",349 W,185 W,497 W
2024/4/19 3:00:00,"1,031 W",350 W,182 W,499 W
2024/4/19 4:00:00,"1,041 W",350 W,179 W,512 W
2024/4/19 5:00:00,"1,046 W",359 W,180 W,507 W
2024/4/19 6:00:00,769 W,320 W,161 W,288 W
2024/4/19 7:00:00,769 W,309 W,155 W,305 W
2024/4/19 8:00:00,"5,616 W",314 W,280 W,"5,022 W"
2024/4/19 9:00:00,"2,718 W",337 W,149 W,"2,232 W"
2024/4/19 12:00:00,"4,260 W",409 W,220 W,"3,631 W"
2024/4/19 13:00:00,"5,344 W",419 W,222 W,"4,703 W"
2024/4/19 14:00:00,"4,975 W",636 W,205 W,"4,134 W"
2024/4/19 15:00:00,"3,150 W",385 W,204 W,"2,561 W"
2024/4/19 16:00:00,"3,916 W",683 W,202 W,"3,031 W"
2024/4/19 17:00:00,"1,333 W",670 W,193 W,470 W
2024/4/19 18:00:00,"3,844 W",504 W,196 W,"3,144 W"
2024/4/19 19:00:00,"3,407 W",691 W,196 W,"2,520 W"
2024/4/19 20:00:00,"4,562 W",775 W,196 W,"3,591 W"
2024/4/19 21:00:00,"1,584 W",834 W,194 W,556 W
2024/4/19 22:00:00,"1,271 W",549 W,193 W,529 W
2024/4/19 23:00:00,"1,002 W",362 W,211 W,429 W
2024/4/20 0:00:00,997 W,360 W,208 W,429 W
2024/4/20 1:00:00,"1,005 W",362 W,212 W,431 W
2024/4/20 2:00:00,"1,006 W",363 W,213 W,430 W
2024/4/20 3:00:00,"1,008 W",363 W,215 W,430 W
2024/4/20 4:00:00,"1,002 W",361 W,212 W,429 W
2024/4/20 5:00:00,994 W,360 W,204 W,430 W
2024/4/20 6:00:00,810 W,343 W,245 W,222 W
2024/4/20 7:00:00,"4,018 W",338 W,195 W,"3,485 W"
2024/4/20 8:00:00,"3,584 W",339 W,191 W,"3,054 W"
2024/4/20 9:00:00,"3,339 W",326 W,189 W,"2,824 W"
2024/4/20 10:00:00,"3,788 W",333 W,192 W,"3,263 W"
2024/4/20 11:00:00,"3,369 W",341 W,201 W,"2,827 W"
2024/4/20 12:00:00,"1,382 W",345 W,190 W,847 W
2024/4/20 13:00:00,"2,452 W",347 W,200 W,"1,905 W"
2024/4/20 14:00:00,"2,671 W",350 W,198 W,"2,123 W"
2024/4/20 15:00:00,"3,382 W",351 W,207 W,"2,824 W"
2024/4/20 16:00:00,"1,392 W",347 W,193 W,852 W
2024/4/20 17:00:00,860 W,347 W,185 W,328 W
2024/4/20 18:00:00,864 W,344 W,191 W,329 W
2024/4/20 19:00:00,"1,443 W",726 W,183 W,534 W
2024/4/20 20:00:00,"1,483 W",745 W,189 W,549 W
2024/4/20 21:00:00,"1,016 W",387 W,190 W,439 W
2024/4/20 22:00:00,"1,040 W",395 W,200 W,445 W
2024/4/20 23:00:00,"1,054 W",401 W,207 W,446 W
2024/4/21 0:00:00,"1,069 W",410 W,209 W,450 W
2024/4/21 1:00:00,"1,070 W",409 W,211 W,450 W
2024/4/21 2:00:00,"1,071 W",410 W,208 W,453 W
2024/4/21 3:00:00,"1,070 W",410 W,209 W,451 W
2024/4/21 4:00:00,"1,072 W",411 W,209 W,452 W
2024/4/21 5:00:00,"1,068 W",407 W,210 W,451 W
2024/4/21 6:00:00,846 W,388 W,209 W,249 W
2024/4/21 7:00:00,"4,623 W",380 W,194 W,"4,049 W"
2024/4/21 8:00:00,"5,703 W",592 W,452 W,"4,659 W"
2024/4/21 9:00:00,"4,777 W",365 W,434 W,"3,978 W"
2024/4/21 10:00:00,"4,051 W",700 W,747 W,"2,604 W"
2024/4/21 11:00:00,"4,747 W",676 W,273 W,"3,798 W"
2024/4/21 12:00:00,"4,729 W",676 W,248 W,"3,805 W"
2024/4/21 13:00:00,"4,907 W",678 W,279 W,"3,950 W"
2024/4/21 14:00:00,"5,133 W",584 W,254 W,"4,295 W"
2024/4/21 15:00:00,"4,403 W",473 W,276 W,"3,654 W"
2024/4/21 16:00:00,"2,849 W",479 W,191 W,"2,179 W"
2024/4/21 17:00:00,825 W,334 W,187 W,304 W
2024/4/21 18:00:00,905 W,341 W,241 W,323 W
2024/4/21 19:00:00,"4,295 W",383 W,187 W,"3,725 W"
2024/4/21 20:00:00,"2,857 W",513 W,201 W,"2,143 W"
2024/4/21 21:00:00,972 W,355 W,201 W,416 W
2024/4/21 22:00:00,997 W,359 W,214 W,424 W
2024/4/21 23:00:00,994 W,359 W,211 W,424 W
2024/4/22 0:00:00,999 W,365 W,211 W,423 W
2024/4/22 1:00:00,"1,009 W",362 W,220 W,427 W
2024/4/22 2:00:00,"1,038 W",366 W,244 W,428 W
2024/4/22 3:00:00,"1,017 W",367 W,222 W,428 W
2024/4/22 4:00:00,"1,020 W",367 W,222 W,431 W
2024/4/22 5:00:00,933 W,408 W,302 W,223 W
2024/4/22 6:00:00,798 W,349 W,237 W,212 W
2024/4/22 7:00:00,824 W,344 W,262 W,218 W
2024/4/22 8:00:00,"5,875 W",753 W,482 W,"4,640 W"
2024/4/22 9:00:00,"5,163 W",808 W,300 W,"4,055 W"
2024/4/22 12:00:00,"3,297 W",778 W,548 W,"1,971 W"
2024/4/22 13:00:00,"6,955 W",816 W,474 W,"5,665 W"
2024/4/22 14:00:00,"3,964 W",708 W,325 W,"2,931 W"
2024/4/22 15:00:00,"5,249 W",744 W,284 W,"4,221 W"
2024/4/22 16:00:00,"3,489 W",716 W,282 W,"2,491 W"
2024/4/22 17:00:00,"1,165 W",469 W,280 W,416 W
2024/4/22 18:00:00,"1,300 W",553 W,281 W,466 W
2024/4/22 19:00:00,"3,169 W",626 W,291 W,"2,252 W"
2024/4/22 20:00:00,"4,981 W",408 W,286 W,"4,287 W"
2024/4/22 21:00:00,"1,102 W",410 W,279 W,413 W
2024/4/22 22:00:00,"1,108 W",401 W,289 W,418 W
2024/4/22 23:00:00,"1,130 W",408 W,294 W,428 W
2024/4/23 0:00:00,"1,138 W",408 W,302 W,428 W
2024/4/23 1:00:00,"1,142 W",408 W,304 W,430 W
2024/4/23 2:00:00,"1,141 W",410 W,301 W,430 W
2024/4/23 3:00:00,"1,145 W",414 W,301 W,430 W
2024/4/23 4:00:00,"1,148 W",413 W,306 W,429 W
2024/4/23 5:00:00,"1,259 W",445 W,385 W,429 W
2024/4/23 6:00:00,920 W,389 W,317 W,214 W
2024/4/23 7:00:00,"4,141 W",385 W,286 W,"3,470 W"
2024/4/23 8:00:00,"4,712 W",394 W,290 W,"4,028 W"
2024/4/23 9:00:00,"4,140 W",383 W,290 W,"3,467 W"
2024/4/23 10:00:00,"2,971 W",466 W,279 W,"2,226 W"
2024/4/23 11:00:00,"6,136 W",603 W,284 W,"5,249 W"
2024/4/23 12:00:00,"1,300 W",515 W,308 W,477 W
2024/4/23 13:00:00,"1,452 W",726 W,281 W,445 W
2024/4/23 14:00:00,"1,500 W",732 W,285 W,483 W
2024/4/23 15:00:00,"1,430 W",700 W,284 W,446 W
2024/4/23 16:00:00,"1,419 W",690 W,281 W,448 W
2024/4/23 17:00:00,"5,226 W",697 W,279 W,"4,250 W"
2024/4/23 18:00:00,"2,303 W",825 W,281 W,"1,197 W"
2024/4/23 19:00:00,"5,264 W","1,307 W",277 W,"3,680 W"
2024/4/23 20:00:00,"5,604 W","1,262 W",297 W,"4,045 W"
2024/4/23 21:00:00,"1,142 W",386 W,282 W,474 W
2024/4/23 22:00:00,"1,160 W",391 W,293 W,476 W
2024/4/23 23:00:00,"1,170 W",394 W,295 W,481 W
2024/4/24 0:00:00,"1,180 W",398 W,299 W,483 W
2024/4/24 1:00:00,"1,189 W",401 W,302 W,486 W
2024/4/24 2:00:00,"1,189 W",403 W,298 W,488 W
2024/4/24 3:00:00,"1,196 W",402 W,305 W,489 W
2024/4/24 4:00:00,"1,205 W",406 W,312 W,487 W
2024/4/24 5:00:00,"1,324 W",446 W,385 W,493 W
2024/4/24 6:00:00,926 W,381 W,282 W,263 W
2024/4/24 7:00:00,895 W,370 W,277 W,248 W
2024/4/24 8:00:00,"5,080 W",767 W,307 W,"4,006 W"
2024/4/24 9:00:00,"5,012 W",421 W,289 W,"4,302 W"
2024/4/24 10:00:00,"2,658 W",723 W,285 W,"1,650 W"
2024/4/24 11:00:00,"6,131 W",839 W,434 W,"4,858 W"
2024/4/24 12:00:00,"3,614 W",637 W,408 W,"2,569 W"
2024/4/24 13:00:00,"5,653 W",902 W,357 W,"4,394 W"
2024/4/24 14:00:00,"6,573 W","1,027 W",695 W,"4,851 W"
2024/4/24 15:00:00,"5,188 W","1,003 W",596 W,"3,589 W"
2024/4/24 16:00:00,"5,565 W",906 W,341 W,"4,318 W"
2024/4/24 17:00:00,"6,461 W",813 W,244 W,"5,404 W"
2024/4/24 18:00:00,"1,765 W",908 W,253 W,604 W
2024/4/24 19:00:00,"6,451 W","1,154 W",291 W,"5,006 W"
2024/4/24 20:00:00,"6,163 W","1,200 W",358 W,"4,605 W"
2024/4/24 21:00:00,"2,186 W","1,141 W",305 W,740 W
2024/4/24 22:00:00,"2,220 W","1,152 W",290 W,778 W
2024/4/24 23:00:00,"1,829 W",927 W,297 W,605 W
2024/4/25 0:00:00,"1,795 W",929 W,301 W,565 W
2024/4/25 1:00:00,"1,755 W",867 W,308 W,580 W
2024/4/25 2:00:00,"1,740 W",865 W,304 W,571 W
2024/4/25 3:00:00,"1,740 W",867 W,304 W,569 W
2024/4/25 4:00:00,"1,757 W",877 W,306 W,574 W
2024/4/25 5:00:00,"1,814 W",862 W,391 W,561 W
2024/4/25 6:00:00,906 W,404 W,313 W,189 W
2024/4/25 7:00:00,"2,563 W",398 W,284 W,"1,881 W"
2024/4/25 8:00:00,"3,238 W",637 W,286 W,"2,315 W"
2024/4/25 9:00:00,"2,513 W",399 W,542 W,"1,572 W"
2024/4/25 10:00:00,"5,607 W",491 W,863 W,"4,253 W"
2024/4/25 11:00:00,"5,098 W",664 W,632 W,"3,802 W"
2024/4/25 12:00:00,"6,720 W",454 W,700 W,"5,566 W"
2024/4/25 13:00:00,"6,055 W",394 W,965 W,"4,696 W"
2024/4/25 14:00:00,"5,503 W",514 W,549 W,"4,440 W"
2024/4/25 15:00:00,"3,521 W",507 W,539 W,"2,475 W"
2024/4/25 16:00:00,"5,414 W",396 W,325 W,"4,693 W"
2024/4/25 17:00:00,"1,040 W",372 W,334 W,334 W
2024/4/25 18:00:00,832 W,362 W,252 W,218 W
2024/4/25 19:00:00,"5,871 W",581 W,327 W,"4,963 W"
2024/4/25 20:00:00,"6,616 W",709 W,343 W,"5,564 W"
2024/4/25 21:00:00,"3,531 W",800 W,345 W,"2,386 W"
2024/4/25 22:00:00,"1,823 W",795 W,353 W,675 W
2024/4/25 23:00:00,"1,081 W",362 W,278 W,441 W
2024/4/26 0:00:00,"1,101 W",362 W,295 W,444 W
2024/4/26 1:00:00,"1,096 W",364 W,289 W,443 W
2024/4/26 2:00:00,"1,102 W",365 W,292 W,445 W
2024/4/26 3:00:00,"1,104 W",365 W,294 W,445 W
2024/4/26 4:00:00,"1,109 W",367 W,295 W,447 W
2024/4/26 5:00:00,"1,206 W",377 W,377 W,452 W
2024/4/26 6:00:00,886 W,347 W,305 W,234 W
2024/4/26 7:00:00,819 W,338 W,262 W,219 W
2024/4/26 8:00:00,"2,545 W",671 W,774 W,"1,100 W"
2024/4/26 9:00:00,"1,271 W",449 W,350 W,472 W
2024/4/26 10:00:00,"7,112 W",422 W,897 W,"5,793 W"
2024/4/26 11:00:00,"5,572 W",372 W,798 W,"4,402 W"
2024/4/26 12:00:00,"3,849 W",504 W,837 W,"2,508 W"
2024/4/26 13:00:00,"1,904 W",495 W,705 W,704 W
2024/4/26 14:00:00,"5,517 W",367 W,785 W,"4,365 W"
2024/4/26 15:00:00,"6,365 W",366 W,772 W,"5,227 W"
2024/4/26 16:00:00,"6,014 W",365 W,644 W,"5,005 W"
2024/4/26 17:00:00,"1,839 W",331 W,361 W,"1,147 W"
2024/4/26 18:00:00,"1,035 W",340 W,353 W,342 W
2024/4/26 19:00:00,"4,565 W",318 W,381 W,"3,866 W"
2024/4/26 20:00:00,"6,174 W",332 W,362 W,"5,480 W"
2024/4/26 21:00:00,"1,263 W",334 W,364 W,565 W
2024/4/26 22:00:00,"1,292 W",342 W,381 W,569 W
2024/4/26 23:00:00,"1,329 W",347 W,407 W,575 W
2024/4/27 0:00:00,"1,324 W",351 W,397 W,576 W
2024/4/27 1:00:00,"1,372 W",353 W,439 W,580 W
2024/4/27 2:00:00,"1,330 W",352 W,397 W,581 W
2024/4/27 3:00:00,"1,298 W",354 W,366 W,578 W
2024/4/27 4:00:00,"1,385 W",353 W,459 W,573 W
2024/4/27 5:00:00,"1,437 W",397 W,449 W,591 W
2024/4/27 6:00:00,"1,071 W",336 W,372 W,363 W
2024/4/27 7:00:00,"1,057 W",331 W,379 W,347 W
2024/4/27 8:00:00,"2,946 W",330 W,334 W,"2,282 W"
2024/4/27 9:00:00,"4,836 W",319 W,343 W,"4,174 W"
2024/4/27 10:00:00,"5,733 W",334 W,382 W,"5,017 W"
2024/4/27 11:00:00,"5,728 W",332 W,341 W,"5,055 W"
2024/4/27 12:00:00,"4,524 W",334 W,373 W,"3,817 W"
2024/4/27 13:00:00,"2,940 W",338 W,361 W,"2,241 W"
2024/4/27 14:00:00,"4,259 W",334 W,343 W,"3,582 W"
2024/4/27 15:00:00,"5,927 W",336 W,342 W,"5,249 W"
2024/4/27 16:00:00,"2,709 W",335 W,364 W,"2,010 W"
2024/4/27 17:00:00,"4,090 W",334 W,340 W,"3,416 W"
2024/4/27 18:00:00,"1,164 W",330 W,371 W,463 W
2024/4/27 19:00:00,"5,053 W",327 W,331 W,"4,395 W"
2024/4/27 20:00:00,"2,099 W",339 W,380 W,"1,380 W"
2024/4/27 21:00:00,"3,162 W",340 W,338 W,"2,484 W"
2024/4/27 22:00:00,"1,305 W",344 W,385 W,576 W
2024/4/27 23:00:00,"1,270 W",347 W,349 W,574 W
2024/4/28 0:00:00,"1,338 W",351 W,409 W,578 W
2024/4/28 1:00:00,"1,322 W",353 W,393 W,576 W
2024/4/28 2:00:00,"1,293 W",352 W,361 W,580 W
2024/4/28 3:00:00,"1,298 W",352 W,366 W,580 W
2024/4/28 4:00:00,"1,342 W",352 W,408 W,582 W
2024/4/28 5:00:00,"1,441 W",405 W,452 W,584 W
2024/4/28 6:00:00,"1,019 W",332 W,334 W,353 W
2024/4/28 7:00:00,"1,081 W",324 W,372 W,385 W
2024/4/28 8:00:00,"3,317 W",585 W,573 W,"2,159 W"
2024/4/28 9:00:00,"2,364 W",344 W,712 W,"1,308 W"
2024/4/28 10:00:00,"5,088 W",362 W,666 W,"4,060 W"
2024/4/28 11:00:00,"3,074 W",494 W,388 W,"2,192 W"
2024/4/28 12:00:00,"6,980 W",768 W,602 W,"5,610 W"
2024/4/28 13:00:00,"5,682 W",555 W,516 W,"4,611 W"
2024/4/28 14:00:00,"3,672 W",743 W,480 W,"2,449 W"
2024/4/28 15:00:00,"5,504 W",524 W,510 W,"4,470 W"
2024/4/28 16:00:00,"2,372 W",364 W,362 W,"1,646 W"
2024/4/28 17:00:00,"4,272 W",366 W,342 W,"3,564 W"
2024/4/28 18:00:00,"1,128 W",340 W,319 W,469 W
2024/4/28 19:00:00,"4,231 W",335 W,324 W,"3,572 W"
2024/4/28 20:00:00,"2,918 W",346 W,316 W,"2,256 W"
2024/4/28 21:00:00,"1,240 W",348 W,326 W,566 W
2024/4/28 22:00:00,"1,243 W",353 W,321 W,569 W
2024/4/28 23:00:00,"1,299 W",357 W,367 W,575 W
2024/4/29 0:00:00,"1,276 W",363 W,335 W,578 W
2024/4/29 1:00:00,"1,286 W",363 W,344 W,579 W
2024/4/29 2:00:00,"1,324 W",365 W,380 W,579 W
2024/4/29 3:00:00,"1,291 W",365 W,346 W,580 W
2024/4/29 4:00:00,"1,292 W",365 W,346 W,581 W
2024/4/29 5:00:00,"1,319 W",362 W,378 W,579 W
2024/4/29 6:00:00,"1,025 W",342 W,324 W,359 W
2024/4/29 7:00:00,"1,913 W",342 W,364 W,"1,207 W"
2024/4/29 8:00:00,"2,853 W",584 W,671 W,"1,598 W"
2024/4/29 9:00:00,"5,263 W",886 W,579 W,"3,798 W"
2024/4/29 10:00:00,"6,056 W",638 W,"1,162 W","4,256 W"
2024/4/29 11:00:00,"4,042 W",610 W,610 W,"2,822 W"
2024/4/29 12:00:00,"5,818 W",856 W,729 W,"4,233 W"
2024/5/1 3:00:00,"1,728 W",779 W,261 W,688 W
2024/5/1 4:00:00,"1,260 W",348 W,257 W,655 W
2024/5/1 5:00:00,"1,332 W",393 W,307 W,632 W
2024/5/1 6:00:00,941 W,329 W,209 W,403 W
2024/5/1 7:00:00,876 W,302 W,169 W,405 W
2024/5/1 8:00:00,"4,727 W",310 W,181 W,"4,236 W"
2024/5/1 13:00:00,"5,458 W",807 W,406 W,"4,245 W"
2024/5/1 14:00:00,"4,649 W",809 W,406 W,"3,434 W"
2024/5/1 15:00:00,"6,219 W",799 W,550 W,"4,870 W"
2024/5/1 16:00:00,"4,694 W",474 W,267 W,"3,953 W"
2024/5/1 17:00:00,"5,896 W",319 W,264 W,"5,313 W"
2024/5/1 18:00:00,"5,412 W",311 W,256 W,"4,845 W"
2024/5/1 19:00:00,"1,112 W",307 W,243 W,562 W
2024/5/1 20:00:00,"1,596 W",318 W,249 W,"1,029 W"
2024/5/1 21:00:00,"4,701 W",320 W,264 W,"4,117 W"
2024/5/1 22:00:00,996 W,318 W,169 W,509 W
2024/5/1 23:00:00,"1,005 W",320 W,171 W,514 W
2024/5/2 0:00:00,"1,012 W",324 W,175 W,513 W
2024/5/2 1:00:00,"1,019 W",325 W,177 W,517 W
2024/5/2 2:00:00,"1,020 W",325 W,177 W,518 W
2024/5/2 3:00:00,"1,029 W",327 W,184 W,518 W
