Time,Total (W),Phase_A (W),Phase_B (W),Phase_C (W)
2024/7/12 11:00:00,"1,542 W",50 W,535 W,957 W
2024/7/12 12:00:00,"1,376 W",62 W,240 W,"1,074 W"
2024/7/12 13:00:00,"1,110 W",44 W,271 W,795 W
2024/7/12 14:00:00,995 W,26 W,127 W,842 W
2024/7/12 15:00:00,939 W,22 W,74 W,843 W
2024/7/12 16:00:00,120 W,24 W,62 W,34 W
2024/7/12 17:00:00,538 W,24 W,63 W,451 W
2024/7/12 18:00:00,667 W,24 W,64 W,579 W
2024/7/12 19:00:00,755 W,24 W,159 W,572 W
2024/7/12 20:00:00,853 W,24 W,166 W,663 W
2024/7/12 21:00:00,710 W,24 W,168 W,518 W
2024/7/12 22:00:00,918 W,24 W,167 W,727 W
2024/7/12 23:00:00,228 W,25 W,169 W,34 W
2024/7/13 0:00:00,933 W,25 W,170 W,738 W
2024/7/13 1:00:00,776 W,25 W,173 W,578 W
2024/7/13 2:00:00,683 W,25 W,175 W,483 W
2024/7/13 3:00:00,780 W,27 W,176 W,577 W
2024/7/13 4:00:00,237 W,27 W,176 W,34 W
2024/7/13 5:00:00,717 W,26 W,175 W,516 W
2024/7/13 6:00:00,589 W,26 W,78 W,485 W
2024/7/13 7:00:00,780 W,24 W,64 W,692 W
2024/7/13 8:00:00,121 W,24 W,64 W,33 W
2024/7/13 9:00:00,736 W,24 W,62 W,650 W
2024/7/13 10:00:00,672 W,24 W,63 W,585 W
2024/7/13 11:00:00,761 W,24 W,64 W,673 W
2024/7/13 12:00:00,470 W,24 W,63 W,383 W
2024/7/13 13:00:00,155 W,24 W,62 W,69 W
2024/7/13 14:00:00,505 W,24 W,62 W,419 W
2024/7/13 15:00:00,553 W,24 W,63 W,466 W
2024/7/13 16:00:00,375 W,21 W,64 W,290 W
2024/7/13 17:00:00,673 W,25 W,63 W,585 W
2024/7/13 18:00:00,593 W,26 W,144 W,423 W
2024/7/13 19:00:00,616 W,25 W,142 W,449 W
2024/7/13 20:00:00,636 W,23 W,169 W,444 W
2024/7/13 21:00:00,573 W,25 W,170 W,378 W
2024/7/13 22:00:00,786 W,24 W,171 W,591 W
2024/7/13 23:00:00,842 W,26 W,170 W,646 W
2024/7/14 0:00:00,799 W,26 W,175 W,598 W
2024/7/14 1:00:00,966 W,25 W,172 W,769 W
2024/7/14 2:00:00,911 W,26 W,176 W,709 W
2024/7/14 3:00:00,607 W,26 W,174 W,407 W
2024/7/14 4:00:00,972 W,26 W,175 W,771 W
2024/7/14 5:00:00,235 W,26 W,173 W,36 W
2024/7/14 6:00:00,567 W,26 W,84 W,457 W
2024/7/14 7:00:00,152 W,24 W,62 W,66 W
2024/7/14 8:00:00,693 W,24 W,62 W,607 W
2024/7/14 9:00:00,664 W,24 W,62 W,578 W
2024/7/14 10:00:00,901 W,51 W,270 W,580 W
2024/7/14 11:00:00,498 W,25 W,267 W,206 W
2024/7/14 12:00:00,"1,415 W",76 W,296 W,"1,043 W"
2024/7/14 13:00:00,"1,148 W",61 W,186 W,901 W
2024/7/14 14:00:00,"1,440 W",43 W,752 W,645 W
2024/7/14 15:00:00,"1,122 W",50 W,117 W,955 W
2024/7/14 16:00:00,693 W,24 W,118 W,551 W
2024/7/14 17:00:00,514 W,24 W,118 W,372 W
2024/7/14 18:00:00,813 W,25 W,118 W,670 W
2024/7/14 19:00:00,657 W,24 W,208 W,425 W
2024/7/14 20:00:00,849 W,24 W,224 W,601 W
2024/7/14 21:00:00,369 W,25 W,230 W,114 W
2024/7/14 22:00:00,906 W,24 W,226 W,656 W
2024/7/14 23:00:00,885 W,24 W,232 W,629 W
2024/7/15 0:00:00,"1,365 W",55 W,240 W,"1,070 W"
2024/7/15 1:00:00,883 W,32 W,239 W,612 W
2024/7/15 2:00:00,982 W,25 W,230 W,727 W
2024/7/15 3:00:00,673 W,29 W,236 W,408 W
2024/7/15 4:00:00,865 W,29 W,231 W,605 W
2024/7/15 5:00:00,684 W,28 W,233 W,423 W
2024/7/15 6:00:00,602 W,24 W,120 W,458 W
2024/7/15 7:00:00,715 W,24 W,122 W,569 W
2024/7/15 8:00:00,468 W,22 W,112 W,334 W
2024/7/15 9:00:00,504 W,23 W,158 W,323 W
2024/7/15 10:00:00,"1,571 W",49 W,735 W,787 W
2024/7/15 11:00:00,"1,184 W",37 W,451 W,696 W
2024/7/15 12:00:00,"1,589 W",52 W,798 W,739 W
2024/7/15 13:00:00,"1,611 W",39 W,743 W,829 W
2024/7/15 14:00:00,"1,247 W",25 W,599 W,623 W
2024/7/15 15:00:00,814 W,49 W,284 W,481 W
2024/7/15 16:00:00,451 W,22 W,66 W,363 W
2024/7/15 17:00:00,426 W,23 W,63 W,340 W
2024/7/15 18:00:00,707 W,24 W,143 W,540 W
2024/7/15 19:00:00,465 W,24 W,161 W,280 W
2024/7/15 20:00:00,259 W,22 W,174 W,63 W
2024/7/15 21:00:00,820 W,22 W,173 W,625 W
2024/7/15 22:00:00,851 W,24 W,174 W,653 W
2024/7/15 23:00:00,691 W,24 W,176 W,491 W
2024/7/16 0:00:00,723 W,24 W,177 W,522 W
2024/7/16 1:00:00,563 W,24 W,178 W,361 W
2024/7/16 2:00:00,598 W,24 W,178 W,396 W
2024/7/16 3:00:00,822 W,25 W,179 W,618 W
2024/7/16 4:00:00,676 W,26 W,177 W,473 W
2024/7/16 5:00:00,264 W,26 W,179 W,59 W
2024/7/16 6:00:00,484 W,31 W,64 W,389 W
2024/7/16 7:00:00,748 W,23 W,63 W,662 W
2024/7/16 8:00:00,726 W,23 W,59 W,644 W
2024/7/16 9:00:00,375 W,23 W,93 W,259 W
2024/7/16 10:00:00,"1,241 W",49 W,409 W,783 W
2024/7/16 11:00:00,"1,165 W",84 W,236 W,845 W
2024/7/16 12:00:00,"1,268 W",32 W,192 W,"1,044 W"
2024/7/16 13:00:00,"2,185 W",61 W,838 W,"1,286 W"
2024/7/16 14:00:00,"1,288 W",49 W,502 W,737 W
2024/7/16 15:00:00,"1,158 W",36 W,332 W,790 W
2024/7/16 16:00:00,698 W,23 W,25 W,650 W
2024/7/16 17:00:00,590 W,24 W,26 W,540 W
2024/7/16 18:00:00,72 W,21 W,26 W,25 W
2024/7/16 19:00:00,742 W,23 W,130 W,589 W
2024/7/16 20:00:00,752 W,23 W,129 W,600 W
2024/7/16 21:00:00,885 W,23 W,131 W,731 W
2024/7/16 22:00:00,507 W,24 W,131 W,352 W
2024/7/16 23:00:00,880 W,24 W,130 W,726 W
2024/7/17 0:00:00,215 W,26 W,132 W,57 W
2024/7/17 1:00:00,635 W,26 W,132 W,477 W
2024/7/17 2:00:00,182 W,25 W,133 W,24 W
2024/7/17 3:00:00,838 W,25 W,132 W,681 W
2024/7/17 4:00:00,219 W,26 W,136 W,57 W
2024/7/17 5:00:00,862 W,25 W,138 W,699 W
2024/7/17 6:00:00,444 W,25 W,45 W,374 W
2024/7/17 7:00:00,903 W,24 W,27 W,852 W
2024/7/17 8:00:00,803 W,23 W,25 W,755 W
2024/7/17 9:00:00,"1,107 W",23 W,25 W,"1,059 W"
2024/7/17 10:00:00,"1,328 W",69 W,318 W,941 W
2024/7/17 11:00:00,"1,550 W",619 W,309 W,622 W
2024/7/17 12:00:00,965 W,52 W,347 W,566 W
2024/7/17 13:00:00,"1,162 W",47 W,422 W,693 W
2024/7/17 14:00:00,"1,552 W",35 W,721 W,796 W
2024/7/17 15:00:00,"1,632 W",32 W,632 W,968 W
2024/7/17 16:00:00,146 W,26 W,64 W,56 W
2024/7/17 17:00:00,427 W,26 W,64 W,337 W
2024/7/17 18:00:00,743 W,26 W,63 W,654 W
2024/7/17 19:00:00,201 W,26 W,152 W,23 W
2024/7/17 20:00:00,621 W,26 W,165 W,430 W
2024/7/17 21:00:00,556 W,26 W,168 W,362 W
2024/7/17 22:00:00,845 W,26 W,168 W,651 W
2024/7/17 23:00:00,845 W,27 W,169 W,649 W
2024/7/18 0:00:00,501 W,27 W,169 W,305 W
2024/7/18 1:00:00,771 W,27 W,168 W,576 W
2024/7/18 2:00:00,638 W,27 W,170 W,441 W
2024/7/18 3:00:00,662 W,27 W,170 W,465 W
2024/7/18 4:00:00,644 W,27 W,170 W,447 W
2024/7/18 5:00:00,781 W,27 W,170 W,584 W
2024/7/18 6:00:00,638 W,26 W,77 W,535 W
2024/7/18 7:00:00,391 W,26 W,65 W,300 W
2024/7/18 8:00:00,525 W,25 W,62 W,438 W
2024/7/18 9:00:00,"1,193 W",43 W,119 W,"1,031 W"
2024/7/18 10:00:00,"1,428 W",51 W,459 W,918 W
2024/7/18 11:00:00,"1,718 W",49 W,505 W,"1,164 W"
2024/7/18 12:00:00,"1,716 W",53 W,534 W,"1,129 W"
2024/7/18 13:00:00,"1,222 W",51 W,220 W,951 W
2024/7/18 14:00:00,923 W,24 W,137 W,762 W
2024/7/18 15:00:00,"1,259 W",41 W,438 W,780 W
2024/7/18 16:00:00,709 W,25 W,73 W,611 W
2024/7/18 17:00:00,675 W,25 W,75 W,575 W
2024/7/18 18:00:00,576 W,25 W,74 W,477 W
2024/7/18 19:00:00,598 W,25 W,163 W,410 W
2024/7/18 20:00:00,658 W,24 W,176 W,458 W
2024/7/18 21:00:00,554 W,25 W,181 W,348 W
2024/7/18 22:00:00,771 W,25 W,179 W,567 W
2024/7/18 23:00:00,526 W,26 W,181 W,319 W
2024/7/19 0:00:00,483 W,26 W,184 W,273 W
2024/7/19 1:00:00,656 W,29 W,187 W,440 W
2024/7/19 2:00:00,274 W,29 W,187 W,58 W
2024/7/19 3:00:00,904 W,31 W,191 W,682 W
2024/7/19 4:00:00,781 W,30 W,189 W,562 W
2024/7/19 5:00:00,748 W,29 W,184 W,535 W
2024/7/19 6:00:00,651 W,25 W,88 W,538 W
2024/7/19 7:00:00,428 W,25 W,76 W,327 W
2024/7/19 8:00:00,897 W,24 W,72 W,801 W
2024/7/19 9:00:00,936 W,25 W,72 W,839 W
2024/7/19 10:00:00,"1,400 W",51 W,399 W,950 W
2024/7/19 11:00:00,873 W,50 W,81 W,742 W
2024/7/19 12:00:00,792 W,51 W,36 W,705 W
2024/7/19 13:00:00,"1,014 W",26 W,282 W,706 W
2024/7/19 14:00:00,"1,267 W",25 W,409 W,833 W
2024/7/19 15:00:00,"1,454 W",25 W,484 W,945 W
2024/7/19 16:00:00,492 W,25 W,81 W,386 W
2024/7/19 17:00:00,577 W,26 W,77 W,474 W
2024/7/19 18:00:00,660 W,26 W,77 W,557 W
2024/7/19 19:00:00,490 W,26 W,166 W,298 W
2024/7/19 20:00:00,531 W,26 W,180 W,325 W
2024/7/19 21:00:00,613 W,26 W,180 W,407 W
2024/7/19 22:00:00,232 W,27 W,181 W,24 W
2024/7/19 23:00:00,620 W,26 W,182 W,412 W
2024/7/20 0:00:00,838 W,26 W,182 W,630 W
2024/7/20 1:00:00,522 W,26 W,183 W,313 W
2024/7/20 2:00:00,795 W,27 W,185 W,583 W
2024/7/20 3:00:00,658 W,27 W,186 W,445 W
2024/7/20 4:00:00,791 W,27 W,187 W,577 W
2024/7/20 5:00:00,626 W,27 W,105 W,494 W
2024/7/20 6:00:00,768 W,36 W,77 W,655 W
2024/7/20 7:00:00,159 W,26 W,77 W,56 W
2024/7/20 8:00:00,621 W,25 W,76 W,520 W
2024/7/20 9:00:00,126 W,26 W,76 W,24 W
2024/7/20 10:00:00,483 W,27 W,75 W,381 W
2024/7/20 11:00:00,568 W,27 W,76 W,465 W
2024/7/20 12:00:00,419 W,27 W,78 W,314 W
2024/7/20 13:00:00,"1,147 W",628 W,78 W,441 W
2024/7/20 14:00:00,731 W,27 W,77 W,627 W
2024/7/20 15:00:00,128 W,27 W,77 W,24 W
2024/7/20 16:00:00,638 W,27 W,76 W,535 W
2024/7/20 17:00:00,783 W,27 W,76 W,680 W
2024/7/20 18:00:00,556 W,27 W,78 W,451 W
2024/7/20 19:00:00,471 W,26 W,93 W,352 W
2024/7/20 20:00:00,"1,256 W",55 W,195 W,"1,006 W"
2024/7/20 21:00:00,278 W,26 W,228 W,24 W
2024/7/20 22:00:00,656 W,27 W,228 W,401 W
2024/7/20 23:00:00,279 W,27 W,228 W,24 W
2024/7/21 0:00:00,624 W,27 W,229 W,368 W
2024/7/21 1:00:00,733 W,27 W,230 W,476 W
2024/7/21 2:00:00,755 W,24 W,231 W,500 W
2024/7/21 3:00:00,284 W,27 W,233 W,24 W
2024/7/21 4:00:00,629 W,30 W,232 W,367 W
2024/7/21 5:00:00,853 W,27 W,230 W,596 W
2024/7/21 6:00:00,444 W,26 W,96 W,322 W
2024/7/21 7:00:00,126 W,26 W,76 W,24 W
2024/7/21 8:00:00,419 W,25 W,75 W,319 W
2024/7/21 9:00:00,644 W,52 W,88 W,504 W
2024/7/21 10:00:00,630 W,49 W,74 W,507 W
2024/7/21 11:00:00,698 W,34 W,75 W,589 W
2024/7/21 12:00:00,893 W,38 W,347 W,508 W
2024/7/21 13:00:00,"1,158 W",47 W,239 W,872 W
2024/7/21 14:00:00,"1,302 W",46 W,415 W,841 W
2024/7/21 15:00:00,710 W,68 W,124 W,518 W
2024/7/21 16:00:00,675 W,10 W,61 W,604 W
2024/7/21 17:00:00,407 W,10 W,63 W,334 W
2024/7/21 18:00:00,411 W,11 W,142 W,258 W
2024/7/21 19:00:00,574 W,10 W,152 W,412 W
2024/7/21 20:00:00,495 W,10 W,163 W,322 W
2024/7/21 21:00:00,489 W,10 W,168 W,311 W
2024/7/21 22:00:00,548 W,11 W,169 W,368 W
2024/7/21 23:00:00,742 W,11 W,170 W,561 W
2024/7/22 0:00:00,497 W,10 W,173 W,314 W
2024/7/22 1:00:00,771 W,11 W,172 W,588 W
2024/7/22 2:00:00,211 W,11 W,176 W,24 W
2024/7/22 3:00:00,864 W,11 W,179 W,674 W
2024/7/22 4:00:00,644 W,11 W,176 W,457 W
2024/7/22 5:00:00,214 W,11 W,179 W,24 W
2024/7/22 6:00:00,622 W,10 W,78 W,534 W
2024/7/22 7:00:00,510 W,10 W,63 W,437 W
2024/7/22 8:00:00,656 W,10 W,62 W,584 W
2024/7/22 9:00:00,732 W,10 W,61 W,661 W
2024/7/22 10:00:00,"1,106 W",88 W,247 W,771 W
2024/7/22 11:00:00,825 W,40 W,300 W,485 W
2024/7/22 12:00:00,994 W,13 W,202 W,779 W
2024/7/22 13:00:00,"1,255 W",30 W,637 W,588 W
2024/7/22 14:00:00,"1,633 W",86 W,891 W,656 W
2024/7/22 15:00:00,852 W,56 W,75 W,721 W
2024/7/22 16:00:00,880 W,11 W,77 W,792 W
2024/7/22 17:00:00,671 W,13 W,86 W,572 W
2024/7/22 18:00:00,890 W,12 W,79 W,799 W
2024/7/22 19:00:00,467 W,11 W,177 W,279 W
2024/7/22 20:00:00,514 W,11 W,171 W,332 W
2024/7/22 21:00:00,818 W,11 W,182 W,625 W
2024/7/22 22:00:00,497 W,12 W,194 W,291 W
2024/7/22 23:00:00,793 W,12 W,192 W,589 W
2024/7/23 0:00:00,571 W,13 W,194 W,364 W
2024/7/23 1:00:00,639 W,13 W,198 W,428 W
2024/7/23 2:00:00,239 W,13 W,202 W,24 W
2024/7/23 3:00:00,775 W,13 W,207 W,555 W
2024/7/23 4:00:00,813 W,13 W,207 W,593 W
2024/7/23 5:00:00,867 W,13 W,204 W,650 W
2024/7/23 6:00:00,"1,100 W",12 W,97 W,991 W
2024/7/23 7:00:00,129 W,11 W,94 W,24 W
2024/7/23 8:00:00,143 W,11 W,107 W,25 W
2024/7/23 9:00:00,"1,020 W",55 W,84 W,881 W
2024/7/23 10:00:00,609 W,53 W,64 W,492 W
2024/7/23 11:00:00,903 W,50 W,92 W,761 W
2024/7/23 12:00:00,"1,249 W",51 W,124 W,"1,074 W"
2024/7/23 13:00:00,"1,323 W",20 W,578 W,725 W
2024/7/23 14:00:00,"1,296 W",41 W,589 W,666 W
2024/7/23 15:00:00,"1,023 W",24 W,423 W,576 W
2024/7/23 16:00:00,759 W,10 W,170 W,579 W
2024/7/23 17:00:00,679 W,10 W,171 W,498 W
2024/7/23 18:00:00,556 W,10 W,172 W,374 W
2024/7/23 19:00:00,532 W,10 W,187 W,335 W
2024/7/23 20:00:00,881 W,9 W,265 W,607 W
2024/7/23 21:00:00,877 W,10 W,264 W,603 W
2024/7/23 22:00:00,669 W,10 W,272 W,387 W
2024/7/23 23:00:00,661 W,11 W,274 W,376 W
2024/7/24 0:00:00,764 W,11 W,276 W,477 W
2024/7/24 1:00:00,311 W,11 W,275 W,25 W
2024/7/24 2:00:00,993 W,11 W,278 W,704 W
2024/7/24 3:00:00,346 W,11 W,278 W,57 W
2024/7/24 4:00:00,961 W,11 W,277 W,673 W
2024/7/24 5:00:00,344 W,11 W,277 W,56 W
2024/7/24 6:00:00,849 W,10 W,170 W,669 W
2024/7/24 7:00:00,"1,028 W",10 W,171 W,847 W
2024/7/24 8:00:00,272 W,10 W,70 W,192 W
2024/7/24 9:00:00,982 W,10 W,117 W,855 W
2024/7/24 10:00:00,974 W,10 W,278 W,686 W
2024/7/24 11:00:00,611 W,11 W,65 W,535 W
2024/7/24 12:00:00,851 W,19 W,304 W,528 W
2024/7/24 13:00:00,"1,433 W",22 W,537 W,874 W
2024/7/24 14:00:00,650 W,19 W,307 W,324 W
2024/7/24 15:00:00,"1,022 W",10 W,256 W,756 W
2024/7/24 16:00:00,428 W,10 W,67 W,351 W
2024/7/24 17:00:00,648 W,10 W,66 W,572 W
2024/7/24 18:00:00,693 W,10 W,66 W,617 W
2024/7/24 19:00:00,934 W,9 W,81 W,844 W
2024/7/24 20:00:00,670 W,10 W,163 W,497 W
2024/7/24 21:00:00,489 W,10 W,160 W,319 W
2024/7/24 22:00:00,687 W,10 W,163 W,514 W
2024/7/24 23:00:00,663 W,11 W,164 W,488 W
2024/7/25 0:00:00,541 W,11 W,173 W,357 W
2024/7/25 1:00:00,739 W,11 W,174 W,554 W
2024/7/25 2:00:00,597 W,11 W,176 W,410 W
2024/7/25 3:00:00,212 W,11 W,177 W,24 W
2024/7/25 4:00:00,566 W,11 W,176 W,379 W
2024/7/25 5:00:00,762 W,11 W,174 W,577 W
2024/7/25 6:00:00,474 W,10 W,75 W,389 W
2024/7/25 7:00:00,135 W,10 W,67 W,58 W
2024/7/25 8:00:00,686 W,10 W,65 W,611 W
2024/7/25 9:00:00,355 W,52 W,90 W,213 W
2024/7/25 10:00:00,"1,041 W",38 W,338 W,665 W
2024/7/25 11:00:00,616 W,40 W,61 W,515 W
2024/7/25 12:00:00,698 W,25 W,145 W,528 W
2024/7/25 13:00:00,"1,151 W",49 W,258 W,844 W
2024/7/25 14:00:00,"1,581 W",65 W,403 W,"1,113 W"
2024/7/25 15:00:00,996 W,56 W,272 W,668 W
2024/7/25 16:00:00,729 W,10 W,167 W,552 W
2024/7/25 17:00:00,560 W,10 W,167 W,383 W
2024/7/25 18:00:00,651 W,10 W,169 W,472 W
2024/7/25 19:00:00,842 W,10 W,261 W,571 W
2024/7/25 20:00:00,559 W,10 W,265 W,284 W
2024/7/25 21:00:00,886 W,11 W,267 W,608 W
2024/7/25 22:00:00,698 W,10 W,266 W,422 W
2024/7/25 23:00:00,935 W,11 W,268 W,656 W
2024/7/26 0:00:00,"1,010 W",11 W,268 W,731 W
2024/7/26 1:00:00,339 W,11 W,271 W,57 W
2024/7/26 2:00:00,869 W,11 W,273 W,585 W
2024/7/26 3:00:00,797 W,11 W,273 W,513 W
2024/7/26 4:00:00,341 W,11 W,271 W,59 W
2024/7/26 5:00:00,784 W,11 W,196 W,577 W
2024/7/26 6:00:00,678 W,10 W,181 W,487 W
2024/7/26 7:00:00,742 W,10 W,173 W,559 W
2024/7/26 8:00:00,496 W,10 W,175 W,311 W
2024/7/26 9:00:00,521 W,10 W,173 W,338 W
2024/7/26 10:00:00,736 W,11 W,223 W,502 W
2024/7/26 11:00:00,"1,055 W",10 W,44 W,"1,001 W"
2024/7/26 12:00:00,"1,164 W",16 W,111 W,"1,037 W"
2024/7/26 13:00:00,"1,490 W",15 W,164 W,"1,311 W"
2024/7/26 14:00:00,"1,187 W",16 W,119 W,"1,052 W"
2024/7/26 15:00:00,"1,357 W",18 W,278 W,"1,061 W"
2024/7/26 16:00:00,684 W,10 W,68 W,606 W
2024/7/26 17:00:00,460 W,10 W,68 W,382 W
2024/7/26 18:00:00,669 W,10 W,67 W,592 W
2024/7/26 19:00:00,551 W,10 W,162 W,379 W
2024/7/26 20:00:00,581 W,10 W,161 W,410 W
2024/7/26 21:00:00,509 W,10 W,162 W,337 W
2024/7/26 22:00:00,515 W,10 W,161 W,344 W
2024/7/26 23:00:00,684 W,10 W,162 W,512 W
2024/7/27 0:00:00,233 W,11 W,165 W,57 W
2024/7/27 1:00:00,589 W,11 W,163 W,415 W
2024/7/27 2:00:00,751 W,11 W,165 W,575 W
2024/7/27 3:00:00,699 W,11 W,164 W,524 W
2024/7/27 4:00:00,456 W,10 W,164 W,282 W
2024/7/27 5:00:00,757 W,11 W,165 W,581 W
2024/7/27 6:00:00,743 W,10 W,74 W,659 W
2024/7/27 7:00:00,133 W,10 W,68 W,55 W
2024/7/27 8:00:00,673 W,10 W,67 W,596 W
2024/7/27 9:00:00,102 W,10 W,68 W,24 W
2024/7/27 10:00:00,507 W,10 W,67 W,430 W
2024/7/27 11:00:00,634 W,10 W,67 W,557 W
2024/7/27 12:00:00,403 W,10 W,66 W,327 W
2024/7/27 13:00:00,397 W,10 W,67 W,320 W
2024/7/27 14:00:00,527 W,10 W,65 W,452 W
2024/7/27 15:00:00,684 W,10 W,66 W,608 W
2024/7/27 16:00:00,404 W,10 W,67 W,327 W
2024/7/27 17:00:00,859 W,10 W,65 W,784 W
2024/7/27 18:00:00,573 W,10 W,68 W,495 W
2024/7/27 19:00:00,727 W,10 W,145 W,572 W
2024/7/27 20:00:00,754 W,9 W,144 W,601 W
2024/7/27 21:00:00,507 W,10 W,146 W,351 W
2024/7/27 22:00:00,510 W,11 W,148 W,351 W
2024/7/27 23:00:00,473 W,11 W,148 W,314 W
2024/7/28 0:00:00,579 W,11 W,149 W,419 W
2024/7/28 1:00:00,449 W,11 W,149 W,289 W
2024/7/28 2:00:00,793 W,11 W,149 W,633 W
2024/7/28 3:00:00,662 W,10 W,148 W,504 W
2024/7/28 4:00:00,839 W,11 W,148 W,680 W
2024/7/28 5:00:00,676 W,11 W,83 W,582 W
2024/7/28 6:00:00,747 W,10 W,73 W,664 W
2024/7/28 7:00:00,666 W,10 W,66 W,590 W
2024/7/28 8:00:00,490 W,10 W,65 W,415 W
2024/7/28 9:00:00,380 W,10 W,65 W,305 W
2024/7/28 10:00:00,663 W,25 W,65 W,573 W
2024/7/28 11:00:00,"1,249 W",98 W,223 W,928 W
2024/7/28 12:00:00,"1,212 W",57 W,182 W,973 W
2024/7/28 13:00:00,"1,200 W",50 W,200 W,950 W
2024/7/28 14:00:00,"1,375 W",33 W,425 W,917 W
2024/7/28 15:00:00,906 W,32 W,199 W,675 W
2024/7/28 16:00:00,336 W,24 W,34 W,278 W
2024/7/28 17:00:00,429 W,24 W,34 W,371 W
2024/7/28 18:00:00,346 W,26 W,27 W,293 W
2024/7/28 19:00:00,403 W,25 W,105 W,273 W
2024/7/28 20:00:00,530 W,24 W,103 W,403 W
2024/7/28 21:00:00,422 W,25 W,105 W,292 W
2024/7/28 22:00:00,782 W,26 W,105 W,651 W
2024/7/28 23:00:00,585 W,27 W,106 W,452 W
2024/7/29 0:00:00,586 W,26 W,107 W,453 W
2024/7/29 1:00:00,792 W,27 W,108 W,657 W
2024/7/29 2:00:00,156 W,24 W,108 W,24 W
2024/7/29 3:00:00,479 W,30 W,108 W,341 W
2024/7/29 4:00:00,538 W,30 W,109 W,399 W
2024/7/29 5:00:00,785 W,27 W,107 W,651 W
2024/7/29 6:00:00,600 W,25 W,27 W,548 W
2024/7/29 7:00:00,692 W,25 W,25 W,642 W
2024/7/29 8:00:00,447 W,25 W,26 W,396 W
2024/7/29 9:00:00,552 W,40 W,40 W,472 W
2024/7/29 10:00:00,336 W,22 W,37 W,277 W
2024/7/29 11:00:00,855 W,23 W,25 W,807 W
2024/7/29 12:00:00,"1,121 W",23 W,187 W,911 W
2024/7/29 13:00:00,"1,082 W",22 W,208 W,852 W
2024/7/29 14:00:00,"1,363 W",22 W,174 W,"1,167 W"
2024/7/29 15:00:00,726 W,22 W,155 W,549 W
2024/7/29 16:00:00,339 W,23 W,26 W,290 W
2024/7/29 17:00:00,635 W,22 W,26 W,587 W
2024/7/29 18:00:00,345 W,22 W,26 W,297 W
2024/7/29 19:00:00,442 W,22 W,120 W,300 W
2024/7/29 20:00:00,768 W,23 W,121 W,624 W
2024/7/29 21:00:00,479 W,23 W,122 W,334 W
2024/7/29 22:00:00,554 W,24 W,123 W,407 W
2024/7/29 23:00:00,172 W,25 W,123 W,24 W
2024/7/30 0:00:00,874 W,24 W,123 W,727 W
2024/7/30 1:00:00,173 W,24 W,125 W,24 W
2024/7/30 2:00:00,781 W,24 W,124 W,633 W
2024/7/30 3:00:00,173 W,25 W,125 W,23 W
2024/7/30 4:00:00,670 W,24 W,125 W,521 W
2024/7/30 5:00:00,583 W,24 W,123 W,436 W
2024/7/30 6:00:00,605 W,24 W,33 W,548 W
2024/7/30 7:00:00,601 W,23 W,26 W,552 W
2024/7/30 8:00:00,664 W,23 W,27 W,614 W
2024/7/30 9:00:00,629 W,22 W,66 W,541 W
2024/7/30 10:00:00,829 W,22 W,170 W,637 W
2024/7/30 11:00:00,"1,173 W",22 W,158 W,993 W
2024/7/30 12:00:00,"1,182 W",29 W,159 W,994 W
2024/7/30 13:00:00,"1,694 W",30 W,550 W,"1,114 W"
2024/7/30 14:00:00,"1,264 W",32 W,222 W,"1,010 W"
2024/7/30 15:00:00,868 W,29 W,160 W,679 W
2024/7/30 16:00:00,424 W,21 W,24 W,379 W
2024/7/30 17:00:00,420 W,22 W,25 W,373 W
2024/7/30 18:00:00,308 W,19 W,25 W,264 W
2024/7/30 19:00:00,443 W,22 W,120 W,301 W
2024/7/30 20:00:00,774 W,23 W,129 W,622 W
2024/7/30 21:00:00,213 W,23 W,131 W,59 W
2024/7/30 22:00:00,738 W,23 W,131 W,584 W
2024/7/30 23:00:00,808 W,24 W,132 W,652 W
2024/7/31 0:00:00,510 W,24 W,134 W,352 W
2024/7/31 1:00:00,584 W,25 W,135 W,424 W
2024/7/31 2:00:00,892 W,24 W,136 W,732 W
2024/7/31 3:00:00,223 W,26 W,141 W,56 W
2024/7/31 4:00:00,710 W,26 W,140 W,544 W
2024/7/31 5:00:00,576 W,26 W,139 W,411 W
2024/7/31 6:00:00,684 W,24 W,27 W,633 W
2024/7/31 7:00:00,626 W,23 W,27 W,576 W
2024/7/31 8:00:00,639 W,22 W,26 W,591 W
2024/7/31 9:00:00,570 W,23 W,32 W,515 W
2024/7/31 10:00:00,381 W,40 W,26 W,315 W
2024/7/31 11:00:00,376 W,73 W,24 W,279 W
2024/7/31 12:00:00,593 W,52 W,143 W,398 W
2024/7/31 13:00:00,620 W,31 W,427 W,162 W
2024/7/31 14:00:00,999 W,35 W,691 W,273 W
2024/7/31 15:00:00,"1,089 W",35 W,812 W,242 W
2024/7/31 16:00:00,156 W,22 W,79 W,55 W
2024/7/31 17:00:00,160 W,21 W,83 W,56 W
2024/7/31 18:00:00,137 W,22 W,92 W,23 W
2024/7/31 19:00:00,178 W,22 W,102 W,54 W
2024/7/31 20:00:00,265 W,21 W,191 W,53 W
2024/7/31 21:00:00,418 W,22 W,209 W,187 W
2024/7/31 22:00:00,264 W,23 W,219 W,22 W
2024/7/31 23:00:00,294 W,23 W,215 W,56 W
2024/8/1 0:00:00,296 W,21 W,220 W,55 W
2024/8/1 1:00:00,305 W,23 W,227 W,55 W
