Time,Total (W),Phase_A (W),Phase_B (W),Phase_C (W)
5/8/2024 8:00,397 W,159 W,129 W,109 W
5/8/2024 9:00,"1,083 W",941 W,133 W,9 W
5/8/2024 10:00,"2,640 W",934 W,"1,151 W",555 W
5/8/2024 11:00,"1,048 W",261 W,333 W,454 W
5/8/2024 12:00,"1,120 W",454 W,191 W,475 W
5/8/2024 13:00,"1,933 W",622 W,653 W,658 W
5/8/2024 14:00,"1,276 W",316 W,419 W,541 W
5/8/2024 15:00,"1,240 W",607 W,478 W,155 W
5/8/2024 16:00,"1,087 W",931 W,95 W,61 W
5/8/2024 17:00,636 W,531 W,93 W,12 W
5/8/2024 18:00,661 W,543 W,93 W,25 W
5/8/2024 19:00,619 W,463 W,135 W,21 W
5/8/2024 20:00,216 W,119 W,78 W,19 W
5/8/2024 21:00,217 W,117 W,79 W,21 W
5/8/2024 22:00,209 W,107 W,80 W,22 W
5/8/2024 23:00,213 W,111 W,80 W,22 W
5/9/2024 0:00,217 W,113 W,81 W,23 W
5/9/2024 1:00,219 W,115 W,81 W,23 W
5/9/2024 2:00,224 W,119 W,81 W,24 W
5/9/2024 3:00,222 W,117 W,82 W,23 W
5/9/2024 4:00,224 W,119 W,82 W,23 W
5/9/2024 5:00,214 W,111 W,81 W,22 W
5/9/2024 6:00,156 W,114 W,35 W,7 W
5/9/2024 7:00,592 W,137 W,113 W,342 W
5/9/2024 8:00,569 W,117 W,113 W,339 W
5/9/2024 9:00,323 W,162 W,159 W,2 W
5/9/2024 10:00,"1,863 W",859 W,863 W,141 W
5/9/2024 11:00,787 W,193 W,438 W,156 W
5/9/2024 12:00,472 W,188 W,154 W,130 W
5/9/2024 13:00,"1,006 W",239 W,449 W,318 W
5/9/2024 14:00,"1,232 W",570 W,599 W,63 W
5/9/2024 15:00,598 W,179 W,385 W,34 W
5/9/2024 16:00,603 W,447 W,117 W,39 W
5/9/2024 17:00,211 W,139 W,57 W,15 W
5/9/2024 18:00,267 W,147 W,102 W,18 W
5/9/2024 19:00,252 W,135 W,100 W,17 W
5/9/2024 20:00,236 W,122 W,96 W,18 W
5/9/2024 21:00,224 W,110 W,94 W,20 W
5/9/2024 22:00,229 W,113 W,96 W,20 W
5/9/2024 23:00,185 W,102 W,62 W,21 W
5/10/2024 0:00,189 W,105 W,62 W,22 W
5/10/2024 1:00,197 W,111 W,63 W,23 W
5/10/2024 2:00,194 W,109 W,63 W,22 W
5/10/2024 3:00,197 W,109 W,63 W,25 W
5/10/2024 4:00,196 W,107 W,63 W,26 W
5/10/2024 5:00,197 W,110 W,63 W,24 W
5/10/2024 6:00,553 W,530 W,19 W,4 W
5/10/2024 7:00,199 W,142 W,57 W,0 W
5/10/2024 8:00,347 W,137 W,111 W,99 W
5/10/2024 9:00,320 W,212 W,113 W,-5 W
5/10/2024 10:00,"1,221 W",591 W,410 W,220 W
5/10/2024 11:00,433 W,245 W,166 W,22 W
5/10/2024 12:00,580 W,306 W,171 W,103 W
5/10/2024 13:00,"1,016 W",327 W,427 W,262 W
5/10/2024 14:00,866 W,502 W,115 W,249 W
5/10/2024 15:00,891 W,302 W,114 W,475 W
5/10/2024 16:00,285 W,179 W,74 W,32 W
5/10/2024 17:00,585 W,512 W,76 W,-3 W
5/10/2024 18:00,194 W,123 W,75 W,-4 W
5/10/2024 19:00,227 W,113 W,117 W,-3 W
5/10/2024 20:00,136 W,79 W,60 W,-3 W
5/10/2024 21:00,136 W,77 W,61 W,-2 W
5/10/2024 22:00,129 W,70 W,61 W,-2 W
5/10/2024 23:00,135 W,75 W,62 W,-2 W
5/11/2024 0:00,136 W,75 W,62 W,-1 W
5/11/2024 1:00,138 W,76 W,63 W,-1 W
5/11/2024 2:00,160 W,98 W,63 W,-1 W
5/11/2024 3:00,164 W,102 W,63 W,-1 W
5/11/2024 4:00,155 W,93 W,63 W,-1 W
5/11/2024 5:00,166 W,104 W,63 W,-1 W
5/11/2024 6:00,111 W,99 W,17 W,-5 W
5/11/2024 7:00,125 W,113 W,17 W,-5 W
5/11/2024 8:00,136 W,124 W,17 W,-5 W
5/11/2024 9:00,258 W,126 W,136 W,-4 W
5/11/2024 10:00,986 W,504 W,133 W,349 W
5/11/2024 11:00,277 W,156 W,132 W,-11 W
5/11/2024 12:00,269 W,142 W,133 W,-6 W
5/11/2024 13:00,599 W,123 W,133 W,343 W
5/11/2024 14:00,288 W,163 W,131 W,-6 W
5/11/2024 15:00,266 W,147 W,131 W,-12 W
5/11/2024 16:00,263 W,141 W,134 W,-12 W
5/11/2024 17:00,162 W,99 W,75 W,-12 W
5/11/2024 18:00,267 W,97 W,139 W,31 W
5/11/2024 19:00,321 W,159 W,133 W,29 W
5/11/2024 20:00,247 W,101 W,121 W,25 W
5/11/2024 21:00,244 W,97 W,123 W,24 W
5/11/2024 22:00,242 W,92 W,125 W,25 W
5/11/2024 23:00,244 W,92 W,126 W,26 W
5/12/2024 0:00,253 W,99 W,128 W,26 W
5/12/2024 1:00,251 W,96 W,129 W,26 W
5/12/2024 2:00,255 W,100 W,129 W,26 W
5/12/2024 3:00,259 W,104 W,129 W,26 W
5/12/2024 4:00,195 W,100 W,85 W,10 W
5/12/2024 5:00,211 W,115 W,86 W,10 W
5/12/2024 6:00,550 W,463 W,80 W,7 W
5/12/2024 7:00,256 W,122 W,132 W,2 W
5/12/2024 8:00,585 W,455 W,134 W,-4 W
5/12/2024 9:00,275 W,151 W,130 W,-6 W
5/12/2024 10:00,"1,202 W",503 W,521 W,178 W
5/12/2024 11:00,"1,486 W",638 W,167 W,681 W
5/12/2024 12:00,"1,762 W",962 W,150 W,650 W
5/12/2024 13:00,"1,233 W",324 W,364 W,545 W
5/12/2024 14:00,"2,167 W","1,032 W",582 W,553 W
5/12/2024 15:00,"2,755 W","1,042 W","1,182 W",531 W
5/12/2024 16:00,769 W,198 W,112 W,459 W
5/12/2024 17:00,677 W,589 W,57 W,31 W
5/12/2024 18:00,687 W,595 W,59 W,33 W
5/12/2024 19:00,661 W,528 W,102 W,31 W
5/12/2024 20:00,280 W,139 W,111 W,30 W
5/12/2024 21:00,280 W,140 W,110 W,30 W
5/12/2024 22:00,290 W,147 W,111 W,32 W
5/12/2024 23:00,283 W,140 W,112 W,31 W
5/13/2024 0:00,293 W,147 W,113 W,33 W
5/13/2024 1:00,297 W,150 W,113 W,34 W
5/13/2024 2:00,297 W,150 W,113 W,34 W
5/13/2024 3:00,291 W,144 W,113 W,34 W
5/13/2024 4:00,290 W,143 W,113 W,34 W
5/13/2024 5:00,288 W,144 W,112 W,32 W
5/13/2024 6:00,566 W,535 W,18 W,13 W
5/13/2024 7:00,402 W,168 W,134 W,100 W
5/13/2024 8:00,284 W,139 W,130 W,15 W
5/13/2024 9:00,298 W,162 W,130 W,6 W
5/13/2024 10:00,"1,501 W",527 W,848 W,126 W
5/13/2024 11:00,971 W,199 W,491 W,281 W
5/13/2024 12:00,554 W,212 W,178 W,164 W
5/13/2024 13:00,"1,313 W",288 W,622 W,403 W
5/13/2024 14:00,"1,545 W",464 W,677 W,404 W
5/13/2024 15:00,"1,732 W",567 W,688 W,477 W
5/13/2024 16:00,285 W,161 W,76 W,48 W
5/13/2024 17:00,297 W,188 W,75 W,34 W
5/13/2024 18:00,252 W,149 W,76 W,27 W
5/13/2024 19:00,576 W,485 W,78 W,13 W
5/13/2024 20:00,191 W,102 W,62 W,27 W
5/13/2024 21:00,205 W,65 W,112 W,28 W
5/13/2024 22:00,219 W,74 W,114 W,31 W
5/13/2024 23:00,220 W,72 W,115 W,33 W
5/14/2024 0:00,224 W,75 W,115 W,34 W
5/14/2024 1:00,223 W,62 W,117 W,44 W
5/14/2024 2:00,221 W,59 W,116 W,46 W
5/14/2024 3:00,212 W,51 W,116 W,45 W
5/14/2024 4:00,215 W,52 W,116 W,47 W
5/14/2024 5:00,163 W,61 W,72 W,30 W
5/14/2024 6:00,525 W,462 W,39 W,24 W
5/14/2024 7:00,234 W,112 W,97 W,25 W
5/14/2024 8:00,275 W,78 W,90 W,107 W
5/14/2024 9:00,308 W,191 W,94 W,23 W
5/14/2024 10:00,874 W,141 W,439 W,294 W
5/14/2024 11:00,348 W,156 W,142 W,50 W
5/14/2024 12:00,"1,365 W",500 W,146 W,719 W
5/14/2024 13:00,"1,184 W",270 W,743 W,171 W
5/14/2024 14:00,"1,006 W",465 W,378 W,163 W
5/14/2024 15:00,715 W,339 W,263 W,113 W
5/14/2024 16:00,525 W,189 W,268 W,68 W
5/14/2024 17:00,623 W,531 W,61 W,31 W
5/14/2024 18:00,267 W,165 W,60 W,42 W
5/14/2024 19:00,240 W,137 W,61 W,42 W
5/14/2024 20:00,217 W,115 W,61 W,41 W
5/14/2024 21:00,266 W,109 W,112 W,45 W
5/14/2024 22:00,259 W,105 W,112 W,42 W
5/14/2024 23:00,264 W,105 W,113 W,46 W
5/15/2024 0:00,268 W,108 W,113 W,47 W
5/15/2024 1:00,268 W,109 W,113 W,46 W
5/15/2024 2:00,271 W,111 W,114 W,46 W
5/15/2024 3:00,271 W,109 W,114 W,48 W
5/15/2024 4:00,275 W,111 W,115 W,49 W
5/15/2024 5:00,208 W,108 W,70 W,30 W
5/15/2024 6:00,569 W,507 W,38 W,24 W
5/15/2024 7:00,332 W,172 W,135 W,25 W
5/15/2024 8:00,763 W,489 W,133 W,141 W
5/15/2024 9:00,473 W,209 W,131 W,133 W
5/15/2024 10:00,"2,509 W",779 W,968 W,762 W
5/15/2024 11:00,"1,014 W",202 W,194 W,618 W
5/15/2024 12:00,"1,045 W",204 W,264 W,577 W
5/15/2024 13:00,"1,768 W",255 W,631 W,882 W
5/15/2024 14:00,"1,130 W",324 W,452 W,354 W
5/15/2024 15:00,598 W,155 W,303 W,140 W
5/15/2024 16:00,504 W,195 W,248 W,61 W
5/15/2024 17:00,300 W,145 W,123 W,32 W
5/15/2024 18:00,329 W,166 W,122 W,41 W
5/15/2024 19:00,715 W,522 W,162 W,31 W
5/15/2024 20:00,264 W,128 W,100 W,36 W
5/15/2024 21:00,264 W,124 W,100 W,40 W
5/15/2024 22:00,252 W,111 W,100 W,41 W
5/15/2024 23:00,252 W,109 W,100 W,43 W
5/16/2024 0:00,263 W,116 W,101 W,46 W
5/16/2024 1:00,261 W,114 W,101 W,46 W
5/16/2024 2:00,261 W,114 W,101 W,46 W
5/16/2024 3:00,253 W,106 W,102 W,45 W
5/16/2024 4:00,254 W,108 W,101 W,45 W
5/16/2024 5:00,197 W,112 W,57 W,28 W
5/16/2024 6:00,519 W,487 W,8 W,24 W
5/16/2024 7:00,263 W,117 W,125 W,21 W
5/16/2024 8:00,373 W,110 W,120 W,143 W
5/16/2024 9:00,"1,254 W",187 W,262 W,805 W
5/16/2024 10:00,"1,059 W",587 W,172 W,300 W
5/16/2024 11:00,"1,251 W",667 W,422 W,162 W
5/16/2024 12:00,619 W,302 W,177 W,140 W
5/16/2024 13:00,481 W,218 W,124 W,139 W
5/16/2024 14:00,446 W,210 W,97 W,139 W
5/16/2024 15:00,492 W,152 W,99 W,241 W
5/16/2024 16:00,431 W,195 W,88 W,148 W
5/16/2024 17:00,335 W,176 W,104 W,55 W
5/16/2024 18:00,257 W,173 W,47 W,37 W
5/16/2024 19:00,643 W,515 W,92 W,36 W
5/16/2024 20:00,169 W,89 W,50 W,30 W
5/16/2024 21:00,221 W,103 W,85 W,33 W
5/16/2024 22:00,148 W,77 W,51 W,20 W
5/16/2024 23:00,147 W,73 W,51 W,23 W
5/17/2024 0:00,148 W,70 W,52 W,26 W
5/17/2024 1:00,146 W,71 W,52 W,23 W
5/17/2024 2:00,144 W,68 W,52 W,24 W
5/17/2024 3:00,145 W,67 W,52 W,26 W
5/17/2024 4:00,135 W,57 W,52 W,26 W
5/17/2024 5:00,95 W,65 W,8 W,22 W
5/17/2024 6:00,485 W,459 W,9 W,17 W
5/17/2024 7:00,205 W,126 W,65 W,14 W
5/17/2024 8:00,591 W,438 W,142 W,11 W
5/17/2024 9:00,736 W,135 W,120 W,481 W
5/17/2024 10:00,"1,976 W",171 W,962 W,843 W
5/17/2024 11:00,"2,259 W",878 W,681 W,700 W
5/17/2024 12:00,"1,446 W",156 W,530 W,760 W
5/17/2024 13:00,"1,566 W",162 W,717 W,687 W
5/17/2024 14:00,"1,590 W",206 W,677 W,707 W
5/17/2024 15:00,"1,549 W",465 W,493 W,591 W
5/17/2024 16:00,"1,114 W",427 W,157 W,530 W
5/17/2024 17:00,370 W,190 W,157 W,23 W
5/17/2024 18:00,357 W,175 W,160 W,22 W
5/17/2024 19:00,369 W,147 W,199 W,23 W
5/17/2024 20:00,272 W,106 W,144 W,22 W
5/17/2024 21:00,281 W,107 W,149 W,25 W
5/17/2024 22:00,275 W,99 W,151 W,25 W
5/17/2024 23:00,271 W,93 W,153 W,25 W
5/18/2024 0:00,280 W,103 W,152 W,25 W
5/18/2024 1:00,286 W,107 W,155 W,24 W
5/18/2024 2:00,286 W,104 W,157 W,25 W
5/18/2024 3:00,283 W,99 W,157 W,27 W
5/18/2024 4:00,290 W,105 W,157 W,28 W
5/18/2024 5:00,276 W,97 W,154 W,25 W
5/18/2024 6:00,281 W,114 W,152 W,15 W
5/18/2024 7:00,224 W,123 W,101 W,0 W
5/18/2024 8:00,222 W,125 W,98 W,-1 W
5/18/2024 9:00,206 W,111 W,97 W,-2 W
5/18/2024 10:00,122 W,109 W,5 W,8 W
5/18/2024 11:00,120 W,107 W,5 W,8 W
5/18/2024 12:00,116 W,100 W,6 W,10 W
5/18/2024 13:00,122 W,108 W,6 W,8 W
5/18/2024 14:00,127 W,115 W,5 W,7 W
5/18/2024 15:00,141 W,108 W,24 W,9 W
5/18/2024 16:00,164 W,124 W,23 W,17 W
5/18/2024 17:00,176 W,136 W,24 W,16 W
5/18/2024 18:00,178 W,136 W,24 W,18 W
5/18/2024 19:00,183 W,104 W,66 W,13 W
5/18/2024 20:00,171 W,90 W,67 W,14 W
5/18/2024 21:00,172 W,88 W,68 W,16 W
5/18/2024 22:00,164 W,80 W,68 W,16 W
5/18/2024 23:00,165 W,78 W,68 W,19 W
5/19/2024 0:00,177 W,79 W,68 W,30 W
5/19/2024 1:00,165 W,70 W,68 W,27 W
5/19/2024 2:00,185 W,80 W,69 W,36 W
5/19/2024 3:00,173 W,72 W,69 W,32 W
5/19/2024 4:00,168 W,68 W,69 W,31 W
5/19/2024 5:00,170 W,72 W,69 W,29 W
5/19/2024 6:00,121 W,89 W,24 W,8 W
5/19/2024 7:00,150 W,119 W,24 W,7 W
5/19/2024 8:00,248 W,113 W,117 W,18 W
5/19/2024 9:00,392 W,253 W,118 W,21 W
5/19/2024 10:00,"2,055 W",147 W,"1,046 W",862 W
5/19/2024 11:00,"1,086 W",171 W,208 W,707 W
5/19/2024 12:00,"1,138 W",149 W,139 W,850 W
5/19/2024 13:00,"1,734 W",479 W,388 W,867 W
5/19/2024 14:00,994 W,219 W,120 W,655 W
5/19/2024 15:00,"1,098 W",344 W,120 W,634 W
5/19/2024 16:00,"1,067 W",529 W,64 W,474 W
5/19/2024 17:00,275 W,138 W,64 W,73 W
5/19/2024 18:00,304 W,150 W,64 W,90 W
5/19/2024 19:00,262 W,125 W,64 W,73 W
5/19/2024 20:00,293 W,102 W,106 W,85 W
5/19/2024 21:00,210 W,72 W,51 W,87 W
5/19/2024 22:00,216 W,72 W,51 W,93 W
5/19/2024 23:00,215 W,71 W,51 W,93 W
5/20/2024 0:00,221 W,75 W,51 W,95 W
5/20/2024 1:00,222 W,76 W,51 W,95 W
5/20/2024 2:00,225 W,79 W,51 W,95 W
5/20/2024 3:00,227 W,80 W,51 W,96 W
5/20/2024 4:00,229 W,83 W,51 W,95 W
5/20/2024 5:00,163 W,80 W,7 W,76 W
5/20/2024 6:00,166 W,87 W,7 W,72 W
5/20/2024 7:00,496 W,351 W,81 W,64 W
5/20/2024 8:00,208 W,92 W,116 W,0 W
5/20/2024 9:00,220 W,87 W,125 W,8 W
5/20/2024 10:00,"1,465 W",116 W,664 W,685 W
5/20/2024 11:00,"1,791 W",460 W,655 W,676 W
5/20/2024 12:00,"1,388 W",630 W,142 W,616 W
5/20/2024 13:00,"1,146 W",145 W,432 W,569 W
5/20/2024 14:00,"1,007 W",167 W,128 W,712 W
5/20/2024 15:00,"1,017 W",200 W,134 W,683 W
5/20/2024 16:00,801 W,157 W,173 W,471 W
5/20/2024 17:00,224 W,134 W,72 W,18 W
5/20/2024 18:00,275 W,182 W,73 W,20 W
5/20/2024 19:00,383 W,182 W,167 W,34 W
5/20/2024 20:00,307 W,120 W,165 W,22 W
5/20/2024 21:00,307 W,117 W,166 W,24 W
5/20/2024 22:00,304 W,111 W,166 W,27 W
5/20/2024 23:00,310 W,114 W,168 W,28 W
5/21/2024 0:00,221 W,91 W,112 W,18 W
5/21/2024 1:00,223 W,91 W,112 W,20 W
5/21/2024 2:00,221 W,89 W,112 W,20 W
5/21/2024 3:00,224 W,90 W,113 W,21 W
5/21/2024 4:00,226 W,93 W,113 W,20 W
5/21/2024 5:00,181 W,96 W,69 W,16 W
5/21/2024 6:00,501 W,472 W,18 W,11 W
5/21/2024 7:00,302 W,111 W,134 W,57 W
5/21/2024 8:00,747 W,458 W,130 W,159 W
5/21/2024 9:00,478 W,200 W,235 W,43 W
5/21/2024 10:00,"2,349 W",568 W,"1,648 W",133 W
5/21/2024 11:00,"1,735 W",611 W,990 W,134 W
5/21/2024 12:00,"1,490 W",290 W,735 W,465 W
5/21/2024 13:00,"2,209 W",391 W,"1,111 W",707 W
5/21/2024 14:00,"1,904 W",275 W,996 W,633 W
5/21/2024 15:00,"1,311 W",733 W,76 W,502 W
5/21/2024 16:00,731 W,175 W,72 W,484 W
5/21/2024 17:00,616 W,508 W,75 W,33 W
5/21/2024 18:00,266 W,159 W,74 W,33 W
5/21/2024 19:00,269 W,164 W,73 W,32 W
5/21/2024 20:00,186 W,101 W,59 W,26 W
5/21/2024 21:00,234 W,96 W,110 W,28 W
5/21/2024 22:00,242 W,102 W,110 W,30 W
5/21/2024 23:00,242 W,101 W,111 W,30 W
5/22/2024 0:00,242 W,98 W,112 W,32 W
5/22/2024 1:00,242 W,98 W,112 W,32 W
5/22/2024 2:00,246 W,101 W,112 W,33 W
5/22/2024 3:00,248 W,103 W,113 W,32 W
5/22/2024 4:00,242 W,98 W,112 W,32 W
5/22/2024 5:00,187 W,104 W,68 W,15 W
5/22/2024 6:00,200 W,121 W,67 W,12 W
5/22/2024 7:00,252 W,127 W,117 W,8 W
5/22/2024 8:00,277 W,117 W,128 W,32 W
5/22/2024 9:00,406 W,218 W,130 W,58 W
5/22/2024 10:00,"2,454 W",843 W,661 W,950 W
5/22/2024 11:00,"1,546 W",510 W,420 W,616 W
5/22/2024 12:00,"1,796 W",614 W,541 W,641 W
5/22/2024 13:00,"1,617 W",250 W,612 W,755 W
5/22/2024 14:00,"1,266 W",318 W,416 W,532 W
5/22/2024 15:00,"1,069 W",624 W,334 W,111 W
5/22/2024 17:00,396 W,210 W,117 W,69 W
5/22/2024 18:00,416 W,218 W,122 W,76 W
5/22/2024 19:00,348 W,158 W,120 W,70 W
5/22/2024 20:00,318 W,135 W,112 W,71 W
5/22/2024 21:00,312 W,127 W,114 W,71 W
5/22/2024 22:00,302 W,118 W,114 W,70 W
5/22/2024 23:00,315 W,121 W,118 W,76 W
5/23/2024 0:00,320 W,122 W,121 W,77 W
5/23/2024 1:00,322 W,123 W,121 W,78 W
5/23/2024 2:00,318 W,117 W,122 W,79 W
5/23/2024 3:00,318 W,118 W,121 W,79 W
5/23/2024 4:00,317 W,118 W,121 W,78 W
5/23/2024 5:00,326 W,129 W,121 W,76 W
5/23/2024 6:00,292 W,126 W,113 W,53 W
5/23/2024 7:00,281 W,118 W,110 W,53 W
5/23/2024 8:00,292 W,128 W,112 W,52 W
5/23/2024 9:00,293 W,132 W,110 W,51 W
5/23/2024 10:00,284 W,124 W,109 W,51 W
5/23/2024 11:00,299 W,138 W,110 W,51 W
5/23/2024 12:00,299 W,137 W,111 W,51 W
5/23/2024 13:00,302 W,139 W,111 W,52 W
5/23/2024 14:00,986 W,550 W,123 W,313 W
5/23/2024 15:00,367 W,207 W,116 W,44 W
5/23/2024 16:00,365 W,202 W,118 W,45 W
5/23/2024 17:00,355 W,186 W,120 W,49 W
5/23/2024 18:00,316 W,143 W,123 W,50 W
5/23/2024 19:00,719 W,556 W,119 W,44 W
5/23/2024 20:00,682 W,521 W,116 W,45 W
5/23/2024 21:00,256 W,129 W,63 W,64 W
5/23/2024 22:00,251 W,119 W,65 W,67 W
5/23/2024 23:00,264 W,126 W,68 W,70 W
5/24/2024 0:00,269 W,125 W,71 W,73 W
5/24/2024 1:00,263 W,119 W,71 W,73 W
5/24/2024 2:00,268 W,122 W,72 W,74 W
5/24/2024 3:00,266 W,117 W,73 W,76 W
5/24/2024 4:00,270 W,122 W,73 W,75 W
5/24/2024 5:00,242 W,115 W,70 W,57 W
5/24/2024 6:00,594 W,477 W,66 W,51 W
5/24/2024 7:00,361 W,123 W,184 W,54 W
5/24/2024 8:00,335 W,110 W,169 W,56 W
5/24/2024 9:00,358 W,139 W,172 W,47 W
5/24/2024 10:00,"1,453 W",354 W,666 W,433 W
5/24/2024 11:00,"1,491 W",663 W,263 W,565 W
5/24/2024 12:00,508 W,161 W,171 W,176 W
5/24/2024 13:00,"1,011 W",223 W,454 W,334 W
5/24/2024 14:00,"1,183 W",290 W,507 W,386 W
5/24/2024 15:00,"1,109 W",253 W,640 W,216 W
5/24/2024 16:00,374 W,183 W,73 W,118 W
5/24/2024 17:00,212 W,163 W,17 W,32 W
5/24/2024 18:00,166 W,119 W,16 W,31 W
5/24/2024 19:00,189 W,102 W,59 W,28 W
5/24/2024 20:00,182 W,95 W,59 W,28 W
5/24/2024 21:00,182 W,92 W,60 W,30 W
5/24/2024 22:00,177 W,86 W,60 W,31 W
5/24/2024 23:00,174 W,81 W,61 W,32 W
5/25/2024 0:00,173 W,77 W,61 W,35 W
5/25/2024 1:00,176 W,79 W,62 W,35 W
5/25/2024 2:00,171 W,75 W,61 W,35 W
5/25/2024 3:00,183 W,83 W,62 W,38 W
5/25/2024 4:00,174 W,75 W,62 W,37 W
5/25/2024 5:00,121 W,70 W,17 W,34 W
5/25/2024 6:00,131 W,87 W,16 W,28 W
5/25/2024 7:00,131 W,91 W,15 W,25 W
5/25/2024 8:00,194 W,90 W,95 W,9 W
5/25/2024 9:00,213 W,111 W,94 W,8 W
5/25/2024 10:00,117 W,93 W,15 W,9 W
5/25/2024 11:00,118 W,94 W,15 W,9 W
5/25/2024 12:00,270 W,172 W,88 W,10 W
5/25/2024 13:00,123 W,98 W,15 W,10 W
5/25/2024 14:00,114 W,88 W,16 W,10 W
5/25/2024 15:00,139 W,109 W,16 W,14 W
5/25/2024 16:00,143 W,114 W,16 W,13 W
5/25/2024 17:00,149 W,119 W,17 W,13 W
5/25/2024 18:00,139 W,110 W,16 W,13 W
5/25/2024 19:00,149 W,80 W,58 W,11 W
5/25/2024 20:00,165 W,96 W,59 W,10 W
5/25/2024 21:00,168 W,96 W,60 W,12 W
5/25/2024 22:00,172 W,100 W,60 W,12 W
5/25/2024 23:00,175 W,101 W,61 W,13 W
5/26/2024 0:00,179 W,104 W,62 W,13 W
5/26/2024 1:00,177 W,103 W,61 W,13 W
5/26/2024 2:00,169 W,96 W,61 W,12 W
5/26/2024 3:00,166 W,93 W,61 W,12 W
5/26/2024 4:00,159 W,86 W,61 W,12 W
5/26/2024 5:00,110 W,95 W,17 W,-2 W
5/26/2024 6:00,105 W,91 W,16 W,-2 W
5/26/2024 7:00,609 W,416 W,196 W,-3 W
5/26/2024 8:00,252 W,81 W,173 W,-2 W
5/26/2024 9:00,541 W,142 W,259 W,140 W
5/26/2024 10:00,"1,736 W",224 W,687 W,825 W
5/26/2024 11:00,"1,673 W",594 W,272 W,807 W
5/26/2024 12:00,"1,245 W",350 W,249 W,646 W
5/26/2024 13:00,"1,781 W",363 W,757 W,661 W
5/26/2024 14:00,"1,398 W",468 W,364 W,566 W
5/26/2024 15:00,"1,306 W",488 W,108 W,710 W
5/26/2024 16:00,591 W,328 W,93 W,170 W
5/26/2024 17:00,311 W,237 W,72 W,2 W
5/26/2024 18:00,483 W,327 W,133 W,23 W
5/26/2024 19:00,400 W,257 W,125 W,18 W
5/26/2024 20:00,351 W,218 W,115 W,18 W
5/26/2024 21:00,234 W,156 W,60 W,18 W
5/26/2024 22:00,236 W,157 W,60 W,19 W
5/26/2024 23:00,228 W,151 W,59 W,18 W
5/27/2024 0:00,241 W,161 W,61 W,19 W
5/27/2024 1:00,241 W,160 W,61 W,20 W
5/27/2024 2:00,242 W,159 W,62 W,21 W
5/27/2024 3:00,238 W,157 W,61 W,20 W
5/27/2024 4:00,231 W,150 W,61 W,20 W
5/27/2024 5:00,180 W,158 W,18 W,4 W
5/27/2024 6:00,161 W,143 W,16 W,2 W
5/27/2024 7:00,543 W,467 W,76 W,0 W
5/27/2024 8:00,305 W,164 W,142 W,-1 W
5/27/2024 9:00,398 W,187 W,146 W,65 W
5/27/2024 10:00,"1,783 W",403 W,714 W,666 W
5/27/2024 11:00,"1,897 W",512 W,768 W,617 W
5/27/2024 12:00,"1,763 W",633 W,517 W,613 W
5/27/2024 13:00,"2,013 W",572 W,765 W,676 W
5/27/2024 14:00,"2,008 W",338 W,966 W,704 W
5/27/2024 15:00,"1,806 W",261 W,947 W,598 W
5/27/2024 16:00,466 W,294 W,86 W,86 W
5/27/2024 17:00,384 W,277 W,86 W,21 W
5/27/2024 18:00,357 W,251 W,86 W,20 W
5/27/2024 19:00,459 W,260 W,180 W,19 W
5/27/2024 20:00,275 W,169 W,89 W,17 W
5/27/2024 21:00,282 W,173 W,90 W,19 W
5/27/2024 22:00,284 W,173 W,91 W,20 W
5/27/2024 23:00,288 W,177 W,91 W,20 W
5/28/2024 0:00,296 W,184 W,91 W,21 W
5/28/2024 1:00,292 W,181 W,91 W,20 W
5/28/2024 2:00,291 W,179 W,92 W,20 W
5/28/2024 3:00,289 W,178 W,91 W,20 W
5/28/2024 4:00,290 W,179 W,91 W,20 W
5/28/2024 5:00,288 W,176 W,91 W,21 W
5/28/2024 6:00,232 W,181 W,48 W,3 W
5/28/2024 7:00,227 W,178 W,47 W,2 W
5/28/2024 8:00,235 W,186 W,47 W,2 W
5/28/2024 9:00,233 W,183 W,48 W,2 W
5/28/2024 10:00,350 W,244 W,104 W,2 W
5/28/2024 11:00,338 W,233 W,103 W,2 W
5/28/2024 12:00,410 W,259 W,102 W,49 W
5/28/2024 13:00,361 W,255 W,103 W,3 W
5/28/2024 14:00,380 W,256 W,103 W,21 W
5/28/2024 15:00,387 W,264 W,103 W,20 W
5/28/2024 16:00,393 W,269 W,103 W,21 W
5/28/2024 17:00,777 W,650 W,105 W,22 W
5/28/2024 18:00,775 W,647 W,106 W,22 W
5/28/2024 19:00,347 W,182 W,146 W,19 W
5/28/2024 20:00,303 W,191 W,91 W,21 W
5/28/2024 21:00,314 W,202 W,91 W,21 W
5/28/2024 22:00,304 W,193 W,91 W,20 W
5/28/2024 23:00,313 W,199 W,92 W,22 W
5/29/2024 0:00,303 W,192 W,91 W,20 W
5/29/2024 1:00,316 W,204 W,92 W,20 W
5/29/2024 2:00,314 W,202 W,92 W,20 W
5/29/2024 3:00,314 W,201 W,92 W,21 W
5/29/2024 4:00,250 W,197 W,48 W,5 W
5/29/2024 5:00,250 W,198 W,48 W,4 W
5/29/2024 6:00,240 W,191 W,47 W,2 W
5/29/2024 7:00,434 W,223 W,204 W,7 W
5/29/2024 8:00,745 W,554 W,178 W,13 W
5/29/2024 9:00,720 W,346 W,179 W,195 W
5/29/2024 10:00,"2,207 W",244 W,"1,289 W",674 W
